CAMMENU_0EV,0EV
GUIDE_SMILESHUTTER_EXIT,Selec. icono de sonrisa para salir
GUIDE_STARTIMG,Toque imagen inicio diapositivas
GUIDE_TOUCHFAV,Toque la carpeta Favoritos
GUIDE_TOUCHIMG,Toque la imagen
GUIDE_ZOOMIN_TOUCH,Toque el punto a acercar
GUIDE_ZOOMIN_TOUCHED,Acerca la posición tocada
HOME,HOME
HOME_CAM,Toma de imagen
HOME_CAM_GUIDE2,Toma fotos o películas
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Comunicación
HOME_ETC_BGMTOOL,Herramienta música
HOME_ETC_BGMTOOL_GUIDE2,Maneja música de
HOME_ETC_BGMTOOL_GUIDE2_2,pase de diapositivas
HOME_ETC_PRINT_GUIDE2,Imprime imágenes
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Gestión de memoria
HOME_MEMORY_GUIDE2,Maneja soporte de grabación
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Herr. memoria interna
HOME_MEMORY_MEMORYSTICKTOOL,Her Memory Stick
HOME_MEMORY_MEMORYTOOL,Herrta. Memoria
HOME_NETWORK,Red
HOME_NETWORK_GUIDE,Conecta a red
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Visionado de imágs.
HOME_PLAY1,Visionado de imágs. 1
HOME_PLAY2,Visionado de imágs. 2
HOME_PLAY_INDEX_GUIDE2,Muestra múltiples imágenes
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Ver imagen individual
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Reproducción automática
HOME_PLAY_SLIDESHOW_GUIDE2_2,con música y efectos
HOME_PRINT,Imprimir
HOME_SCENESELECTION,Selección escena
HOME_SCRAPBOOK,Recortes
HOME_SCRAPBOOK_GUIDE,Crea Recortes
HOME_SCRAPBOOK_GUIDE_2,automáticamente
HOME_SETTINGS,Ajustes
HOME_SET_CAM,Ajustes de toma
HOME_SET_CAM_GUIDE2,Ajusta ajustes de toma
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,Ajustes del reloj
HOME_SET_CLOCK_GUIDE2,Ajusta la fecha y hora
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Ajustes principales
HOME_SET_MAIN_GUIDE2,Ajusta ajustes principales
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Diapositivas
HOME_VIEW_DATE,Ver fecha
HOME_VIEW_DATE_GUIDE2,Visualiza imágenes
HOME_VIEW_DATE_GUIDE2_2,por fecha de toma
HOME_VIEW_EVENT,Ver evento
HOME_VIEW_EVENT_GUIDE,Ordena imágenes en grupos
HOME_VIEW_EVENT_GUIDE_2,automáticamente para verlas
HOME_VIEW_FAV,Favoritos
HOME_VIEW_FAV_GUIDE2,Visualiza imágenes
HOME_VIEW_FAV_GUIDE2_2,de Favoritos
HOME_VIEW_FOLDER,Ver carpetas
HOME_VIEW_FOLDER_GUIDE2,Visualiza imágenes de la
HOME_VIEW_FOLDER_GUIDE2_2,carpeta DCF
KEY_FLASH_AUTO_GUIDE,Flash automático
KEY_FLASH_AUTO_GUIDE_2,Destella automáticamente
KEY_FLASH_OFF,Flash desactivado
KEY_FLASH_OFF_GUIDE,Flash desactivado
KEY_FLASH_OFF_GUIDE_2,Sin flash
KEY_FLASH_ON,Flash activado
KEY_FLASH_ON_GUIDE,Flash activado
KEY_FLASH_ON_GUIDE_2,Usa flash siempre
KEY_FLASH_SYNCHRO_GUIDE,Mantiene claros los motivos
KEY_FLASH_SYNCHRO_GUIDE_2,y entornos distantes
KEY_MACRO_AUTO_GUIDE,Enfoque automático desde
KEY_MACRO_AUTO_GUIDE_2,primeros planos al infinito
KEY_MACRO_NEAR,Macro activado
KEY_MACRO_NEAR_GUIDE,Enfoque con prioridad a
KEY_MACRO_NEAR_GUIDE_2,motivos muy cercanos
KEY_MAGNIFY_ON,Permitido enfocar de cerca
KEY_MAGNIFY_ON_GUIDE,Permitido enfocar de cerca
KEY_MAGNIFY_ON_GUIDE_2,Primeros planos extremos
KEY_SELFTIMER_10_GUIDE,Dispara 10 segundos tras
KEY_SELFTIMER_10_GUIDE_2,pulsar el botón disparador
KEY_SELFTIMER_2_GUIDE,Dispara 2 segundos tras
KEY_SELFTIMER_2_GUIDE_2,pulsar el botón disparador
KEY_SELFTIMER_OFF_GUIDE,Autodisparador desactivado
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Acceso…
MSG_AVI_MAKING,Creando nuevo archivo de
MSG_CAPTURING,Capturando…
MSG_CLOSEEYE_DETECT,Se detectaron ojos cerrados
MSG_CONFIRM_UPDATE,Seleccione OK para actualizar
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Conectando…
MSG_CONNECTING_MASSSTORAGE,Conectando a Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Conectando a red…
MSG_CONNECTING_PICTBRIDGE,Conectando a dispositivo PictBridge
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Conectando a PTP/MTP…
MSG_CONNECTING_PTPMTP_2,
MSG_CONNECT_PC,Conectar a PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Conectar a dispositivo PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Todos datos en memoria
MSG_COPYING,Copiando…
MSG_COPYING_2,
MSG_COPY_2,interna se copiarán
MSG_CREATING_RECFOLDER,Creando carpeta Grabación
MSG_CURRENTVERSION,Versión actual
MSG_ENTRY_OVER,Se ha excedido el número máximo
MSG_ENTRY_OVER_2,de imágenes
MSG_EXITTING_NETWORK,Cerrando red…
MSG_FORMATTING_BGM,Formateando Música…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formateando memoria interna…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formateando Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Se borrarán todos los
MSG_FORMAT_BGM_2,archivos de música
MSG_FORMAT_INTERNALMEMORY,Se borrarán todos los datos
MSG_FORMAT_INTERNALMEMORY_2,de la memoria interna
MSG_FORMAT_MS,Se borrarán todos los datos
MSG_FORMAT_MS_2,del Memory Stick
MSG_FORWARDING,Transfiriendo datos…
MSG_HOUSING,Ha cambiado la operación
MSG_INITIALIZE_ALLSETTINGS,Inicializar todos los ajustes
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Versión nueva
MSG_NOTTURNOFF,No apagar
MSG_PASSLOCK_PASS_CANCEL,Se ha cancelado el ajuste de
MSG_PASSLOCK_PASS_CANCEL_2,contraseña
MSG_PASSLOCK_PASS_RESET,Se ha liberado la contraseña
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Modo liberación de contraseña
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Se ha establecido la contraseña
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Imprimiendo…
MSG_PROCESSING,Procesando…
MSG_RECORDING,Grabando…
MSG_RECORD_MS,Grabando a Memory Stick
MSG_RECOVER,Recuperar datos
MSG_RECOVERINGFILE,Recuperando archivo gestor de
MSG_RECOVERINGFILE_2,imágenes…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Ver "Instrucc. de actual. de
MSG_SEE_SOFTWAREUPDATE_INST_2,software"
MSG_SMILEDEMO_GUIDE,La sonrisa se captura automáticmte.
MSG_SMILEDEMO_PROCESSING,Captador de sonrisas en demo.
MSG_SMILESHUTTER_PROCESSING,Detectando sonrisa
MSG_SMILE_END1,Número de fotos
MSG_SOFTWAREUPDATE,Actualizar software
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Iniciando red…
MSG_START_BROWSER,Iniciando el explorador Web…
MSG_TOUCH_X_CENTER,Toque el centro de la marca "×"
MSG_TVOUT,Realizándose salida televisión…
MSG_USBMENU,Activar [MENU]
PASSLOCK_PASS_CLEAR,Introd. código cancelación
PASSLOCK_PASS_INPUT,Introducir contraseña
PASSLOCK_PASS_REINPUT,Reintroducir contraseña
PASSLOCK_PASS_SET,Ajustar contraseña
PBMENU_ALBUM_GUIDE,Volver al álbum
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Fondo
PBMENU_BLOG_GUIDE,Reduce el tamaño de imagen
PBMENU_BLOG_GUIDE_2,y guarda como imagen nueva
PBMENU_DATEALL,Todas imágs de rango fecha
PBMENU_DATEALL_CLEAR,Quita todo de rango fecha
PBMENU_DATEALL_ENTRY,Añade todo de rango fecha
PBMENU_DATEALL_SET,Ajusta todo de rango fecha
PBMENU_DATELIST,Lista Fecha
PBMENU_DATELIST_GUIDE,Selecciona una fecha para
PBMENU_DATELIST_GUIDE_2,ver
PBMENU_DELETE,Borrar
PBMENU_DELETE_ALL_GUIDE,Borrar todas las imágenes
PBMENU_DELETE_ALL_GUIDE_2,de esta carpeta
PBMENU_DELETE_DATEALL_GUIDE,Borrar todas las imágenes
PBMENU_DELETE_DATEALL_GUIDE_2,de este rango fecha
PBMENU_DELETE_EVENTALL_GUIDE,Elimina todas las imágenes
PBMENU_DELETE_EVENTALL_GUIDE_2,de este evento
PBMENU_DELETE_SELECT_GUIDE,Borra múltiples imágenes
PBMENU_DELETE_SELECT_GUIDE_2,seleccionadas
PBMENU_DELETE_SINGLE_GUIDE,Borra la imagen
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Quita marcas de imprimir a
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,todas imágenes en carpeta
PBMENU_DPOF_ALL_SET_GUIDE,Añade marcas de imprimir a
PBMENU_DPOF_ALL_SET_GUIDE_2,todas imágenes en carpeta
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Quita marcas de imprimir a
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,todas imágs este rango fecha
PBMENU_DPOF_DATEALL_SET_GUIDE,Añade marcas de imprimir a
PBMENU_DPOF_DATEALL_SET_GUIDE_2,todas imags este rango fecha
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Quita marcas de imprimir a
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,todas las imá. de este evento
PBMENU_DPOF_EVENTALL_SET_GUIDE,Añade marcas de imprimir a
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,todas las imá. de este evento
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Quita marcas de imprimir a
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,todas imágs de este grupo
PBMENU_DPOF_FAVALL_SET_GUIDE,Añade marcas de imprimir a
PBMENU_DPOF_FAVALL_SET_GUIDE_2,todas las imág de este grupo
PBMENU_DPOF_SELECT_GUIDE,Pone/quita marcas imprimir
PBMENU_DPOF_SELECT_GUIDE_2,en varias imág seleccionadas
PBMENU_DPOF_SINGLE_GUIDE,Pone/quita marcas imprimir
PBMENU_DPOF_SINGLE_GUIDE_2,en la imagen seleccionada
PBMENU_EDIT,Retocar
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mail
PBMENU_EDIT_BW,Color parcial
PBMENU_EDIT_BW_GUIDE,Rodea un punto elegido en
PBMENU_EDIT_BW_GUIDE_2,monocromo
PBMENU_EDIT_CROSS,Filtro de cruce
PBMENU_EDIT_CROSS_GUIDE,Agrega efecto estelar para
PBMENU_EDIT_CROSS_GUIDE_2,abrillantar puntos en imagen
PBMENU_EDIT_FISHEYE,Objetivo ojo de pez
PBMENU_EDIT_FISHEYE_GUIDE,Aplica efecto ojo de pez
PBMENU_EDIT_FISHEYE_GUIDE_2,alrededor de un punto
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Desenfoque radial
PBMENU_EDIT_RADIATION_GUIDE,Aplica desenfoque radial
PBMENU_EDIT_RADIATION_GUIDE_2,alr. de un punto de la imagen
PBMENU_EDIT_REDEYE,Corrección ojos rojos
PBMENU_EDIT_REDEYE_GUIDE,Elimina el efecto ojos rojos
PBMENU_EDIT_REDEYE_GUIDE_2,causado por el flash
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Desenfoca y oscurece peri-
PBMENU_EDIT_RETRO2_GUIDE_2,feria para efecto nostálgico
PBMENU_EDIT_SHARPFOUCS,Enmascaramiento no nítido
PBMENU_EDIT_SHARPFOUCS_GUIDE,Aumenta nitidez de imagen
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,alrededor del punto elegido
PBMENU_EDIT_SMILE,Sonrisas
PBMENU_EDIT_SMILE_GUIDE,Modifica caras de gente
PBMENU_EDIT_SMILE_GUIDE_2,para que parezcan sonreir
PBMENU_EDIT_SOFTFOUCS,Enfoque suave
PBMENU_EDIT_SOFTFOUCS_GUIDE,Desenfoca periferia alred.
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,de un punto elegido
PBMENU_EDIT_TRIMMING,Recortar
PBMENU_EDIT_TRIMMING_GUIDE,Recorta imágenes para quitar
PBMENU_EDIT_TRIMMING_GUIDE_2,porciones no deseadas
PBMENU_EVENTALL,Todo de evento
PBMENU_EVENTALL_CLEAR,Quita tds. imá deEste evento
PBMENU_EVENTALL_ENTRY,Añade todo de evento
PBMENU_EVENTALL_SET,Ajus. tds. imá deEste evento
PBMENU_EVENTLIST,Lista de evento
PBMENU_EVENTLIST_GUIDE,Selecciona un evento
PBMENU_EVENTLIST_GUIDE_2,para ver
PBMENU_FAV,Favoritos
PBMENU_FAV1,Favoritos 1
PBMENU_FAV2,Favoritos 2
PBMENU_FAV3,Favoritos 3
PBMENU_FAV4,Favoritos 4
PBMENU_FAV5,Favoritos 5
PBMENU_FAV6,Favoritos 6
PBMENU_FAVALL,Todo en Favoritos
PBMENU_FAVALL_CLEAR,Quita todo de Favoritos
PBMENU_FAVALL_ENTRY,Añade todo de Favoritos
PBMENU_FAVALL_SET,Ajusta todo de este grupo
PBMENU_FAV_ALL_CLEAR_GUIDE,Quita todas las imágenes de
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Favoritos
PBMENU_FAV_CLEAR,Quitar Favoritos
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Quita todas las imágs de este
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,rango fecha de Favoritos
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Quita todas las imágenes de
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,este evento de Favoritos
PBMENU_FAV_ENTRY,Añadir a Favoritos
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Añade todas las imágenes de
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,este rango fecha a Favoritos
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Añade todas las imágenes de
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,este evento a Favoritos
PBMENU_FAV_SELECT_GUIDE,Agregar/quitar las imágenes
PBMENU_FAV_SELECT_GUIDE_2,seleccionadas a/de Favorit
PBMENU_FAV_SET,Agregar/quitar Favoritos
PBMENU_FAV_SINGLE_GUIDE,Agregar/quitar esta imagen
PBMENU_FAV_SINGLE_GUIDE_2,a/de Favoritos
PBMENU_FOLDERALL,Todo En Esta Carpeta
PBMENU_FOLDERALL_CLEAR,Quita todo de esta carpeta
PBMENU_FOLDERALL_ENTRY,Añade todo en carpeta
PBMENU_FOLDERALL_SET,Ajusta todo de esta carpeta
PBMENU_FOLDERJUMP,Seleccionar carpeta
PBMENU_FRAME,Fotograma
PBMENU_HDTV_GUIDE,Recorta a tamaño 16:9 y
PBMENU_HDTV_GUIDE_2,guarda como imagen nueva
PBMENU_IMAGESAVE,Guarda como una imagen
PBMENU_MULTIPLEIMAGES,Múltiples imágenes
PBMENU_MULTIPLEPAGESAVE,Selecciona páginas y guarda
PBMENU_MULTIRESIZE,Múltiples tamaños
PBMENU_PAGESAVE,Guarda esta página
PBMENU_PAINT,Pintar
PBMENU_PAINT_GUIDE,Añade pintura, estampas o
PBMENU_PAINT_GUIDE_2,cuadro a la imagen
PBMENU_PBFOLDER_GUIDE,Selecciona una carpeta
PBMENU_PBFOLDER_GUIDE_2,de reproducción
PBMENU_PRINT_ALL_GUIDE,Imprime todas las imágenes
PBMENU_PRINT_ALL_GUIDE_2,de la carpeta
PBMENU_PRINT_DATEALL_GUIDE,Imprime todas las imágenes
PBMENU_PRINT_DATEALL_GUIDE_2,de este rango fecha
PBMENU_PRINT_EVENTALL_GUIDE,Imprime todas las imágenes
PBMENU_PRINT_EVENTALL_GUIDE_2,de este evento
PBMENU_PRINT_FAVALL_GUIDE,Imprime todas las imágenes
PBMENU_PRINT_FAVALL_GUIDE_2,de este grupo de Favoritos
PBMENU_PRINT_SELECT_GUIDE,Imprime múltiples imágenes
PBMENU_PRINT_SELECT_GUIDE_2,seleccionadas
PBMENU_PRINT_SINGLE_GUIDE,Imprime imágenes
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Proteger
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Quita protección de imagen
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,a todas imágenes en carpeta
PBMENU_PROTECT_ALL_SET_GUIDE,Pone protección de imagen
PBMENU_PROTECT_ALL_SET_GUIDE_2,a todas imágenes en carpeta
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Quita protección a todas las
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,imágs de este rango fecha
PBMENU_PROTECT_DATEALL_SET_GUIDE,Pone protección a todas las
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,imágs de este rango fecha
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Quita protección a todas las
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,imágenes de este evento
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Pone protección a todas las
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,imágenes de este evento
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Quita protección a todas las
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,imágenes de este grupo
PBMENU_PROTECT_FAVALL_SET_GUIDE,Pone protección a todas las
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,imágenes de este grupo
PBMENU_PROTECT_SELECT_GUIDE,Pone/quita protección de
PBMENU_PROTECT_SELECT_GUIDE_2,imagen a múltiples imágs.
PBMENU_PROTECT_SINGLE_GUIDE,Activa/Desactiva
PBMENU_PROTECT_SINGLE_GUIDE_2,protección de imagen
PBMENU_REFINE,Filtro por caras
PBMENU_REFINE_BABY,Bebés
PBMENU_REFINE_BABY_GUIDE,Busca y visualiza imágenes
PBMENU_REFINE_BABY_GUIDE_2,con bebés
PBMENU_REFINE_CHILD,Niños
PBMENU_REFINE_CHILD_GUIDE,Busca y visualiza imágenes
PBMENU_REFINE_CHILD_GUIDE_2,con caras de niños
PBMENU_REFINE_CLEAR_GUIDE,Visualiza todas las imágenes
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Toda la gente
PBMENU_REFINE_FACE_GUIDE,Busca y visualiza imágenes
PBMENU_REFINE_FACE_GUIDE_2,con caras de gente
PBMENU_REFINE_SMILE,Sonrisas
PBMENU_REFINE_SMILE_GUIDE,Busca y visualiza imágs con
PBMENU_REFINE_SMILE_GUIDE_2,caras sonrientes de gente
PBMENU_ROTATE,Girar
PBMENU_ROTATE_GUIDE,Gira imágenes
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,G. todas las págs. de Recortes
PBMENU_SCRAPBOOKALL_GUIDE,Guarda todas las páginas de
PBMENU_SCRAPBOOKALL_GUIDE_2,Recortes como imágenes
PBMENU_SHARE_CLEAR,Quitar Compartir
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Quita todas las imágs de este
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,rango fecha de Compartir
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Quita todas las imágenes de
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,este evento de Compartir
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Quita todas las imágenes de
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,este grupo de Compartir
PBMENU_SHARE_ENTRY,Añadir a Compartir
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Añade todas las imágenes de
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,este rango fecha a Compartir
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Añade todas las imágenes de
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,este evento a Compartir
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Añade todas las imágenes de
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,este grupo de Compartir
PBMENU_SHARE_SELECT_GUIDE,Agregar/quitar las imágenes
PBMENU_SHARE_SELECT_GUIDE_2,seleccionadas a/de Compart
PBMENU_SHARE_SET,Agregar/quitar Compartir
PBMENU_SHARE_SINGLE_GUIDE,Agregar/quitar esta imagen
PBMENU_SHARE_SINGLE_GUIDE_2,a/de Compartir
PBMENU_SLIDESHOW_GUIDE,Reproducción automática
PBMENU_SLIDESHOW_GUIDE_2,con música y efectos
PBMENU_THISIMAGE,Esta imagen
PBMENU_THISPAGE_GUIDE,Guarda esta página de
PBMENU_THISPAGE_GUIDE_2,Recortes como imagen
PBMENU_VIEWSELECT,Modo visualización
PBMENU_VOLUMESETTINGS,Ajustes de volumen
PBMENU_VOLUME_GUIDE,Ajusta volumen en reproduc-
PBMENU_VOLUME_GUIDE_2,ción de diapositivas/película
PBMENU_WIDEZOOM,PantallaZoomAncho
PBMENU_WSCREEN_GUIDE,Recorta imagen a tamaño
PBMENU_WSCREEN_GUIDE_2,16:9 y visualiza
PRINTMENU_10X15CM,10x15cm
PRINTMENU_1PICBORDER,1img/Con borde
PRINTMENU_1PICNOBORDER,1img/Sin borde
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2 imágenes
PRINTMENU_3PICS,3 imágenes
PRINTMENU_4PICS,4 imágenes
PRINTMENU_4X6,10x15cm
PRINTMENU_8PICS,8 imágenes
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Fecha
PRINTMENU_DATE_A,Fecha
PRINTMENU_DAYANDTIME,Día/Hora
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Tamaño ancho
PRINTMENU_INDEX,Índice
PRINTMENU_INDEXPRINT,Impresión de índice
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Diseño
PRINTMENU_QUANTITY,Cantidad
PRINTMENU_SIZE,Tamaño
SAVE,Guardar
SETUP_AFILLUMINATOR,Iluminador AF
SETUP_AFILLUMINATOR_GUIDE2,Luz relleno para enfocar en poca
SETUP_AFILLUMINATOR_GUIDE2_2,luz
SETUP_AFMODE,Modo AF
SETUP_AFMODE_GUIDE2,Ajustes de enfoque automático
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Revisión autom
SETUP_AUTOREVIEW_GUIDE2,Revisa imágs 2 segundos tras la
SETUP_AUTOREVIEW_GUIDE2_2,toma
SETUP_BEEP,Pitido
SETUP_BEEP_GUIDE2,Ajustes de pitido
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Cambia la música de las
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,diapositivas
SETUP_BGMTOOL_FORMAT_GUIDE2,Borra toda música de pase
SETUP_BGMTOOL_FORMAT_GUIDE2_2,diapositivas
SETUP_BGM_DOWNLOAD,Desc música
SETUP_BGM_FORMAT,Format músi
SETUP_CALIBRATION,Calibración
SETUP_CAM1,Ajustes toma de imagen 1
SETUP_CAM2,Ajustes toma de imagen 2
SETUP_CHANGERECFOLDER,Camb. Carp. Grab.
SETUP_CLOCK_GUIDE2,Ajusta la fecha y hora
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Ajustes de salida componente
SETUP_COMPONENT_GUIDE2_2,
SETUP_CONTROLGUIDE,Guía de control
SETUP_CONTROLGUIDE_GUIDE,Ajustes de guía de control
SETUP_CONVERSION_GUIDE2,Selecciona un objetivo de
SETUP_CONVERSION_GUIDE2_2,conversión
SETUP_COPY,Copiar
SETUP_CREATERECFOLDER,Crea CarpGrabación
SETUP_DEMOMODE,Modo demostración
SETUP_DEMOMODE_GUIDE,Activa el modo demostración
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Zoom digital
SETUP_DIGITALZOOM_PRECISION,Precisión
SETUP_DIGITALZOOM_SMART,Inteligente
SETUP_DIRECTIONJUDGE,Orient. autom.
SETUP_DIRECTIONJUDGE_GUIDE2,Determina orient. de cámara y
SETUP_DIRECTIONJUDGE_GUIDE2_2,guarda
SETUP_DISP,Configuración de visualización
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Brillo
SETUP_DISP_BRIGHTNESS,Brillo LCD
SETUP_DISP_BRIGHTNESSSET,Brillo
SETUP_DISP_HISTOGRAMSET,Histograma
SETUP_DISP_IMAGEONLY,Sólo imag.
SETUP_DISP_INDEX,Configuración índice imágenes
SETUP_DISP_MSG_GRAPH_OFF,No se muestra gráfico
SETUP_DISP_MSG_GRAPH_ON,Muestra brillo de imagen como gráfico
SETUP_DISP_MSG_ICON,Sólo muestra botones de operación
SETUP_DISP_MSG_IMAGE,Sólo muestra la imagen
SETUP_DISP_MSG_INFO,Muestra botones de operación e infor.
SETUP_DISP_MSG_LIGHT_BRIGHT,Aumenta el brillo de la pantalla
SETUP_DISP_MSG_LIGHT_NORMAL,Ajusta la pantalla a brillo normal
SETUP_DISP_MSG_THUMBNAIL_09,Pantalla índice de 9 imágenes
SETUP_DISP_MSG_THUMBNAIL_12,Pantalla índice de 12 imágenes
SETUP_DISP_MSG_THUMBNAIL_16,Pantalla índice de 16 imágenes
SETUP_DISP_MSG_THUMBNAIL_20,Pantalla índice de 20 imágenes
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Vis. imágs en relación aspecto original
SETUP_DISP_MSG_WIDEZOOMSET_ON,Vis. imágs en tamaño pantalla completa
SETUP_DISP_OFF,Desact
SETUP_DISP_ON,Activ
SETUP_DISP_OPT,Número de imágenes
SETUP_DISP_PLAY,Config. pantalla de reproducción
SETUP_DISP_SHOOT,Config. pantalla toma de imagen
SETUP_DISP_WIDEZOOMSET,Zoom ancho
SETUP_EXPANDEDFOUCS_GUIDE2,Amplia centro durante enfoque
SETUP_EXPANDEDFOUCS_GUIDE2_2,manual
SETUP_EZOOM_GUIDE2,Ajustes de zoom digital
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Selecciona sincronización de
SETUP_FLASHSYNCHRO_GUIDE2_2,flash
SETUP_FORMAT,Formatear
SETUP_FUNCTIONGUIDE,Guía funciones
