CAMMENU_0EV,0EV
GUIDE_SAVESIZE,Välj lagringsstorlek
GUIDE_SELECTFACE,Välj ansikte genom att peka
GUIDE_SELECTFAV,Väljj Favoriter
GUIDE_SMILEDEMO_START,Välj leendeikonen för att starta
GUIDE_SMILESHUTTER_EXIT,Välj leendeikonen för att avsluta
GUIDE_STARTIMG,Peka på startbilden för bildspelet
GUIDE_TOUCHFAV,Peka på Favoriter
GUIDE_TOUCHIMG,Peka på bilden
GUIDE_ZOOMIN_TOUCH,Peka på punkten att zooma in
GUIDE_ZOOMIN_TOUCHED,Zooma in på vidrörd position
HOME,HOME
HOME_CAM,Tagning
HOME_CAM_GUIDE2,Tagning av bilder eller filmer
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Kommunikation
HOME_ETC_BGMTOOL,Musikverktyg
HOME_ETC_BGMTOOL_GUIDE2,Hantera musik för bildspel
HOME_ETC_BGMTOOL_GUIDE2_2,
HOME_ETC_PRINT_GUIDE2,Skriv ut bilder
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Minneshantering
HOME_MEMORY_GUIDE2,Hantera inspelningsmedia
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Internminnesverktyg
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick-verktyg
HOME_MEMORY_MEMORYTOOL,Minnesverktyg
HOME_NETWORK,Nätverk
HOME_NETWORK_GUIDE,Anslut till nätverk
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Se bilder
HOME_PLAY1,Se bilder 1
HOME_PLAY2,Se bilder 2
HOME_PLAY_INDEX_GUIDE2,Lista bilder
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Spela upp en bild i taget
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Automatisk uppspelning med
HOME_PLAY_SLIDESHOW_GUIDE2_2,musik och effekter
HOME_PRINT,Utskrift
HOME_SCENESELECTION,Scenval
HOME_SCRAPBOOK,Klippbok
HOME_SCRAPBOOK_GUIDE,Skapa Klippbok automatiskt
HOME_SCRAPBOOK_GUIDE_2,
HOME_SETTINGS,Inställningar
HOME_SET_CAM,Tagningsinställn.
HOME_SET_CAM_GUIDE2,Ändra
HOME_SET_CAM_GUIDE2_2,tagningsinställningarna
HOME_SET_CLOCK,Klockinställningar
HOME_SET_CLOCK_GUIDE2,Ändra datum & klocka
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Huvudinställningar
HOME_SET_MAIN_GUIDE2,Ändra huvudinställningarna
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Bildspel
HOME_VIEW_DATE,Datumvisning
HOME_VIEW_DATE_GUIDE2,Bilder visas efter
HOME_VIEW_DATE_GUIDE2_2,tagningsdatum
HOME_VIEW_EVENT,Händelsevisning
HOME_VIEW_EVENT_GUIDE,Bilder grupperas automatiskt
HOME_VIEW_EVENT_GUIDE_2,för visning
HOME_VIEW_FAV,Favoriter
HOME_VIEW_FAV_GUIDE2,Bilder markerade som
HOME_VIEW_FAV_GUIDE2_2,Favoriter visas
HOME_VIEW_FOLDER,Mappvisning
HOME_VIEW_FOLDER_GUIDE2,Bilderna i DCF-mappen visas
HOME_VIEW_FOLDER_GUIDE2_2,
KEY_FLASH_AUTO_GUIDE,Automatisk blixt
KEY_FLASH_AUTO_GUIDE_2,Blixten utlöses automatiskt
KEY_FLASH_OFF,Blixten av
KEY_FLASH_OFF_GUIDE,Blixten av
KEY_FLASH_OFF_GUIDE_2,Blixten utlöses ej
KEY_FLASH_ON,Blixten på
KEY_FLASH_ON_GUIDE,Blixten på
KEY_FLASH_ON_GUIDE_2,Blixten utlöses alltid
KEY_FLASH_SYNCHRO_GUIDE,Både motiv och bakgrund
KEY_FLASH_SYNCHRO_GUIDE_2,blir ljusa
KEY_MACRO_AUTO_GUIDE,Autofokus från närbilder
KEY_MACRO_AUTO_GUIDE_2,till oändligt avstånd
KEY_MACRO_NEAR,Makro på
KEY_MACRO_NEAR_GUIDE,Skärpan ställs in med före-
KEY_MACRO_NEAR_GUIDE_2,träde för närbelägna motiv
KEY_MAGNIFY_ON,Förstoringsglas på
KEY_MAGNIFY_ON_GUIDE,Förstoringsglas på
KEY_MAGNIFY_ON_GUIDE_2,För extrema närbilder
KEY_SELFTIMER_10_GUIDE,Bilden tas 10 sekunder efter
KEY_SELFTIMER_10_GUIDE_2,det att avtryckaren trycks ned
KEY_SELFTIMER_2_GUIDE,Bilden tas 2 sekunder efter
KEY_SELFTIMER_2_GUIDE_2,det att avtryckaren trycks ned
KEY_SELFTIMER_OFF_GUIDE,Självutlösare av
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Access…
MSG_AVI_MAKING,Skapar ny bildhanteringsfil…
MSG_CAPTURING,Lagring pågår…
MSG_CLOSEEYE_DETECT,Blundning upptäckt
MSG_CONFIRM_UPDATE,Välj OK för att uppdatera
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Ansluter…
MSG_CONNECTING_MASSSTORAGE,Ansluter till Mass Storage-enhet…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Ansluter till nätverket…
MSG_CONNECTING_PICTBRIDGE,Ansluter till PictBridge-enhet
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Ansluter till
MSG_CONNECTING_PTPMTP_2,PTP/MTP…
MSG_CONNECT_PC,Anslut till PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Anslut till PictBridge-enhet
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Alla data i internminnet
MSG_COPYING,Kopiering pågår…
MSG_COPYING_2,
MSG_COPY_2,kommer att kopieras
MSG_CREATING_RECFOLDER,Skapar lagringsmapp
MSG_CURRENTVERSION,Nuvarande version
MSG_ENTRY_OVER,Maximalt antal bilder
MSG_ENTRY_OVER_2,redan registrerade
MSG_EXITTING_NETWORK,Avslutar nätverksanslutningen…
MSG_FORMATTING_BGM,Formaterar Musik…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formaterar internminnet…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formaterar Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Alla musikfiler kommer att raderas
MSG_FORMAT_BGM_2,
MSG_FORMAT_INTERNALMEMORY,Alla data i internminnet
MSG_FORMAT_INTERNALMEMORY_2,kommer att raderas
MSG_FORMAT_MS,Alla data på Memory
MSG_FORMAT_MS_2,Stick kommer att raderas
MSG_FORWARDING,Dataöverföring pågår
MSG_HOUSING,Manövern ändras
MSG_INITIALIZE_ALLSETTINGS,Initialisera alla inställningar
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Ny version
MSG_NOTTURNOFF,Stäng inte av kameran
MSG_PASSLOCK_PASS_CANCEL,Lösenordsinställningen avbruten
MSG_PASSLOCK_PASS_CANCEL_2,
MSG_PASSLOCK_PASS_RESET,Lösenordet nollställt
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Läge för nollställning av lösenordet
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Lösenordet inställt
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Utskrift pågår…
MSG_PROCESSING,Behandling pågår…
MSG_RECORDING,Inspelning pågår…
MSG_RECORD_MS,Lagrar på Memory Stick
MSG_RECOVER,Återställ data
MSG_RECOVERINGFILE,Återställer bildhanteringsfilen…
MSG_RECOVERINGFILE_2,
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Se "uppdateringsanvisningarna"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,Leenden fotograferas automatiskt
MSG_SMILEDEMO_PROCESSING,Leendeavkänningsdemo pågår
MSG_SMILESHUTTER_PROCESSING,Avkänner leende
MSG_SMILE_END1,Antal tagna bilder
MSG_SOFTWAREUPDATE,Mjukvaruuppdatering
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Startar nätverket…
MSG_START_BROWSER,Startar webbläsaren…
MSG_TOUCH_X_CENTER,Peka mitt på krysset
MSG_TVOUT,TV-utmatning pågår…
MSG_USBMENU,Slå på [MENU]
PASSLOCK_PASS_CLEAR,Mata in nollställningskoden
PASSLOCK_PASS_INPUT,Mata in lösenordet
PASSLOCK_PASS_REINPUT,Mata in lösenordet igen
PASSLOCK_PASS_SET,Lösenordsinställningar
PBMENU_ALBUM_GUIDE,Återvänd till albumvisning
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Bakgrund
PBMENU_BLOG_GUIDE,Krymp bilden och lagra den
PBMENU_BLOG_GUIDE_2,som en ny bild
PBMENU_DATEALL,Alla bilder i datumområdet
PBMENU_DATEALL_CLEAR,Ta bort allt i datumområdet
PBMENU_DATEALL_ENTRY,Lägg till allt i datumområdet
PBMENU_DATEALL_SET,Markera allt i datumområdet
PBMENU_DATELIST,Datumlista
PBMENU_DATELIST_GUIDE,Välj visningsdatum
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Radera
PBMENU_DELETE_ALL_GUIDE,Radera alla bilder
PBMENU_DELETE_ALL_GUIDE_2,i den här mappen
PBMENU_DELETE_DATEALL_GUIDE,Radera alla bilder
PBMENU_DELETE_DATEALL_GUIDE_2,inom detta datumområde
PBMENU_DELETE_EVENTALL_GUIDE,Radera alla bilder för
PBMENU_DELETE_EVENTALL_GUIDE_2,denna händelse
PBMENU_DELETE_SELECT_GUIDE,Välj flera bilder
PBMENU_DELETE_SELECT_GUIDE_2,och radera dem
PBMENU_DELETE_SINGLE_GUIDE,Radera bilden
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Ta bort utskriftsmarkeringar
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,för alla bilder i mappen
PBMENU_DPOF_ALL_SET_GUIDE,Lägg till utskriftsmarkeringar
PBMENU_DPOF_ALL_SET_GUIDE_2,för alla bilder i mappen
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Ta bort utskriftsmarkeringar
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,för alla bilder i datumområdet
PBMENU_DPOF_DATEALL_SET_GUIDE,Lägg till utskriftsmarkeringar
PBMENU_DPOF_DATEALL_SET_GUIDE_2,för alla bilder i datumområdet
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Ta bort utskriftsmarker. för
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,alla bilder för denna händelse
PBMENU_DPOF_EVENTALL_SET_GUIDE,Lägg till utskriftsmarker. för
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,alla bilder för denna händelse
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Ta bort utskriftsmarkeringar
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,för alla bilder i denna grupp
PBMENU_DPOF_FAVALL_SET_GUIDE,Lägg till utskriftsmarkeringar
PBMENU_DPOF_FAVALL_SET_GUIDE_2,för alla bilder i denna grupp
PBMENU_DPOF_SELECT_GUIDE,Slå på/av utskriftsmarkering
PBMENU_DPOF_SELECT_GUIDE_2,för valda bilder
PBMENU_DPOF_SINGLE_GUIDE,Slå på/av utskriftsmarkering
PBMENU_DPOF_SINGLE_GUIDE_2,för vald bild
PBMENU_EDIT,Retuschering
PBMENU_EDIT_BLOG_EMAIL,Blogg / Epostbilagor
PBMENU_EDIT_BW,Partiell färg
PBMENU_EDIT_BW_GUIDE,Gör området runt vald punkt
PBMENU_EDIT_BW_GUIDE_2,svartvitt
PBMENU_EDIT_CROSS,Korsfilter
PBMENU_EDIT_CROSS_GUIDE,Lägg till stjärnreflexer för
PBMENU_EDIT_CROSS_GUIDE_2,ljusa punkter i bilden
PBMENU_EDIT_FISHEYE,Fisheye-objektiv
PBMENU_EDIT_FISHEYE_GUIDE,Skapa en fisheye-effekt
PBMENU_EDIT_FISHEYE_GUIDE_2,runt vald punkt
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Suddiga strålar
PBMENU_EDIT_RADIATION_GUIDE,Skapa suddiga strålar från
PBMENU_EDIT_RADIATION_GUIDE_2,vald punkt i bilden
PBMENU_EDIT_REDEYE,Rödögekorrigering
PBMENU_EDIT_REDEYE_GUIDE,Undvik röda ögon som
PBMENU_EDIT_REDEYE_GUIDE_2,beror på blixtljus
PBMENU_EDIT_RETRO2,Gammaldags
PBMENU_EDIT_RETRO2_GUIDE,Gör kanterna suddigare
PBMENU_EDIT_RETRO2_GUIDE_2,för en gammaldags effekt
PBMENU_EDIT_SHARPFOUCS,Förstärkt skärpa
PBMENU_EDIT_SHARPFOUCS_GUIDE,Gör bilden skarpare runt
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,vald punkt
PBMENU_EDIT_SMILE,Leenden
PBMENU_EDIT_SMILE_GUIDE,Ändra ansikten till leenden
PBMENU_EDIT_SMILE_GUIDE_2,
PBMENU_EDIT_SOFTFOUCS,Mjuk skärpa
PBMENU_EDIT_SOFTFOUCS_GUIDE,Gör området runt vald punkt
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,suddigt
PBMENU_EDIT_TRIMMING,Trimma
PBMENU_EDIT_TRIMMING_GUIDE,Klipp bort oönskade delar
PBMENU_EDIT_TRIMMING_GUIDE_2,av bilden
PBMENU_EVENTALL,Allt för denna händelse
PBMENU_EVENTALL_CLEAR,Ta bort allt för denna händ.
PBMENU_EVENTALL_ENTRY,Lägg till allt för denna händ.
PBMENU_EVENTALL_SET,Välj allt för denna händelse
PBMENU_EVENTLIST,Händelselista
PBMENU_EVENTLIST_GUIDE,Välj en händelse att visa
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,Favoriter
PBMENU_FAV1,Favoriter 1
PBMENU_FAV2,Favoriter 2
PBMENU_FAV3,Favoriter 3
PBMENU_FAV4,Favoriter 4
PBMENU_FAV5,Favoriter 5
PBMENU_FAV6,Favoriter 6
PBMENU_FAVALL,Alla i Favoriter
PBMENU_FAVALL_CLEAR,Ta bort allt från Favoriter
PBMENU_FAVALL_ENTRY,Lägg till allt som Favoriter
PBMENU_FAVALL_SET,Markera allt i denna grupp
PBMENU_FAV_ALL_CLEAR_GUIDE,Ta bort alla bilder från
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Favoriter
PBMENU_FAV_CLEAR,Ta bort Favoriter
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Ta bort alla bilder inom detta
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,datumområde från Favoriter
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Ta bort alla bilder för denna
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,händelse från Favoriter
PBMENU_FAV_ENTRY,Lägg till som Favoriter
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Lägg till alla bilder inom detta
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,datumområde till Favoriter
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Lägg till alla bilder för denna
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,händelse som Favoriter
PBMENU_FAV_SELECT_GUIDE,Lägg till/ta bort valda bilder
PBMENU_FAV_SELECT_GUIDE_2,från Favoriter
PBMENU_FAV_SET,Lägg till/ta bort Favoriter
PBMENU_FAV_SINGLE_GUIDE,Lägg till/ta bort denna bild
PBMENU_FAV_SINGLE_GUIDE_2,från Favoriter
PBMENU_FOLDERALL,Alla i mappen
PBMENU_FOLDERALL_CLEAR,Radera allt i mappen
PBMENU_FOLDERALL_ENTRY,Lägg till allt i mappen
PBMENU_FOLDERALL_SET,Välj allt i mappen
PBMENU_FOLDERJUMP,Välj mapp
PBMENU_FRAME,Bildruta
PBMENU_HDTV_GUIDE,Skär bilden till 16:9-format
PBMENU_HDTV_GUIDE_2,och lagra den som en ny bild
PBMENU_IMAGESAVE,Spara som en bild
PBMENU_MULTIPLEIMAGES,Flera bilder
PBMENU_MULTIPLEPAGESAVE,Välj sidor och spara dem
PBMENU_MULTIRESIZE,Olika storleksändringsmöjl.
PBMENU_PAGESAVE,Spara denna sida
PBMENU_PAINT,Måla
PBMENU_PAINT_GUIDE,Måla eller stämpla på bilden
PBMENU_PAINT_GUIDE_2,eller rama in den
PBMENU_PBFOLDER_GUIDE,Välj uppspelningsmapp
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,Skriv ut alla bilder i mappen
PBMENU_PRINT_ALL_GUIDE_2,
PBMENU_PRINT_DATEALL_GUIDE,Skriv ut alla bilder inom
PBMENU_PRINT_DATEALL_GUIDE_2,detta datumområde
PBMENU_PRINT_EVENTALL_GUIDE,Skriv ut alla bilder
PBMENU_PRINT_EVENTALL_GUIDE_2,för denna händelse
PBMENU_PRINT_FAVALL_GUIDE,Skriv ut alla bilder i
PBMENU_PRINT_FAVALL_GUIDE_2,denna Favoritgrupp
PBMENU_PRINT_SELECT_GUIDE,Skriv ut flera valda bilder
PBMENU_PRINT_SELECT_GUIDE_2,
PBMENU_PRINT_SINGLE_GUIDE,Skriv ut bilder
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Skydda
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Ta bort bildskyddet för
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,alla bilder i mappen
PBMENU_PROTECT_ALL_SET_GUIDE,Slå på bildskyddet för
PBMENU_PROTECT_ALL_SET_GUIDE_2,alla bilder i mappen
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Ta bort skyddet för alla bilder
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,inom detta datumområde
PBMENU_PROTECT_DATEALL_SET_GUIDE,Skydda alla bilder
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,inom detta datumområde
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Ta bort skyddet för alla bilder
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,för denna händelse
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Slå på skyddet för alla bilder
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,för denna händelse
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Ta bort skyddet för alla bilder
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,i denna grupp
PBMENU_PROTECT_FAVALL_SET_GUIDE,Skydda alla bilder
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,i denna grupp
PBMENU_PROTECT_SELECT_GUIDE,Bildskydd på/av
PBMENU_PROTECT_SELECT_GUIDE_2,för valda bilder
PBMENU_PROTECT_SINGLE_GUIDE,Bildskydd på/av
PBMENU_PROTECT_SINGLE_GUIDE_2,
PBMENU_REFINE,Filtrering mha ansikten
PBMENU_REFINE_BABY,Småbarn
PBMENU_REFINE_BABY_GUIDE,Hitta och visa bilder
PBMENU_REFINE_BABY_GUIDE_2,med småbarnsansikten
PBMENU_REFINE_CHILD,Barn
PBMENU_REFINE_CHILD_GUIDE,Hitta och visa bilder
PBMENU_REFINE_CHILD_GUIDE_2,med barnansikten
PBMENU_REFINE_CLEAR_GUIDE,Visa alla bilder
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Alla människor
PBMENU_REFINE_FACE_GUIDE,Hitta och visa bilder
PBMENU_REFINE_FACE_GUIDE_2,med ansikten
PBMENU_REFINE_SMILE,Leenden
PBMENU_REFINE_SMILE_GUIDE,Hitta och visa bilder
PBMENU_REFINE_SMILE_GUIDE_2,med leende ansikten
PBMENU_ROTATE,Rotera
PBMENU_ROTATE_GUIDE,Vrid bilder
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Spara alla sidor i Klippboken
PBMENU_SCRAPBOOKALL_GUIDE,Spara alla sidor i Klippboken
PBMENU_SCRAPBOOKALL_GUIDE_2,som bilder
PBMENU_SHARE_CLEAR,Ta bort Delade-markeringar
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Ta bort alla bilder inom detta
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,datumområde från Delade
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Ta bort alla bilder för denna
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,händelse från Delade
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Ta bort alla bilder i denna
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,grupp från Delade
PBMENU_SHARE_ENTRY,Lägg till som Delade
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Lägg till alla bilder inom detta
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,datumområde som Delade
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Lägg till alla bilder för denna
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,händelse som Delade
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Lägg till alla bilder i denna
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,grupp som Delade
PBMENU_SHARE_SELECT_GUIDE,Lägg till/ta bort valda bilder
PBMENU_SHARE_SELECT_GUIDE_2,från Delade
PBMENU_SHARE_SET,Lägg till/ta bort Delade
PBMENU_SHARE_SINGLE_GUIDE,Lägg till/ta bort denna bild
PBMENU_SHARE_SINGLE_GUIDE_2,från Delade
PBMENU_SLIDESHOW_GUIDE,Automatisk uppspelning med
PBMENU_SLIDESHOW_GUIDE_2,musik och effekter
PBMENU_THISIMAGE,Denna bild
PBMENU_THISPAGE_GUIDE,Spara denna sida i
PBMENU_THISPAGE_GUIDE_2,Klippboken som en bild
PBMENU_VIEWSELECT,Visningssätt
PBMENU_VOLUMESETTINGS,Volyminställning
PBMENU_VOLUME_GUIDE,Volyminställning för
PBMENU_VOLUME_GUIDE_2,bildspel/filmuppspelning
PBMENU_WIDEZOOM,Bredzoom
PBMENU_WSCREEN_GUIDE,Skär bilden till 16:9-format
PBMENU_WSCREEN_GUIDE_2,och visa den
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1 bild med ram
PRINTMENU_1PICNOBORDER,1 bild utan ram
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2 bilder
PRINTMENU_3PICS,3 bilder
PRINTMENU_4PICS,4 bilder
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8 bilder
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Datum
PRINTMENU_DATE_A,Datum
PRINTMENU_DAYANDTIME,Datum&klocka
PRINTMENU_HAGAKI,Vykort
PRINTMENU_HDTV,Bredbild
PRINTMENU_INDEX,Index
PRINTMENU_INDEXPRINT,Indexutskrift
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Layout
PRINTMENU_QUANTITY,Antal
PRINTMENU_SIZE,Storlek
SAVE,Spara
SETUP_AFILLUMINATOR,AF-lampa
SETUP_AFILLUMINATOR_GUIDE2,Hjälplampa f. skärpeinst. i svag
SETUP_AFILLUMINATOR_GUIDE2_2,belysn.
SETUP_AFMODE,AF-metod
SETUP_AFMODE_GUIDE2,Autofokusinställningar
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Autom. granskning
SETUP_AUTOREVIEW_GUIDE2,Granska bilder 2 s efter tagning
SETUP_AUTOREVIEW_GUIDE2_2,
SETUP_BEEP,Pip
SETUP_BEEP_GUIDE2,Pipinställningar
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Byt bildspelsmusik
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Radera all bildspelsmusik
SETUP_BGMTOOL_FORMAT_GUIDE2_2,
SETUP_BGM_DOWNLOAD,Ladda ner musik
SETUP_BGM_FORMAT,Formatera musik
SETUP_CALIBRATION,Kalibrering
SETUP_CAM1,Tagningsinställningar 1
SETUP_CAM2,Tagningsinställningar 2
SETUP_CHANGERECFOLDER,Byt lagringsmapp
SETUP_CLOCK_GUIDE2,Ändra datum & klocka
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Inställningar för
SETUP_COMPONENT_GUIDE2_2,komponentutgångarna
SETUP_CONTROLGUIDE,Manöverguide
SETUP_CONTROLGUIDE_GUIDE,Visning av manöverguide
SETUP_CONVERSION_GUIDE2,Välj konverter
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopiera
SETUP_CREATERECFOLDER,Skapa lagringsmapp
SETUP_DEMOMODE,Demonstrationsläge
SETUP_DEMOMODE_GUIDE,Demonstrationsläget på/av
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Digital zoom
SETUP_DIGITALZOOM_PRECISION,Precision
SETUP_DIGITALZOOM_SMART,Smart
SETUP_DIRECTIONJUDGE,Auto-rotering
SETUP_DIRECTIONJUDGE_GUIDE2,Avgör kamerariktning och lagra
SETUP_DIRECTIONJUDGE_GUIDE2_2,bilden
SETUP_DISP,Visningsinställningar
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Ljus
SETUP_DISP_BRIGHTNESS,LCD-ljusstyrka
SETUP_DISP_BRIGHTNESSSET,Ljusstyrka
SETUP_DISP_HISTOGRAMSET,Histogram
SETUP_DISP_IMAGEONLY,Endast bild
SETUP_DISP_INDEX,Bildindexinställningar
SETUP_DISP_MSG_GRAPH_OFF,Diagram visas ej
SETUP_DISP_MSG_GRAPH_ON,Bildens ljusstyrka visas som diagram
SETUP_DISP_MSG_ICON,Endast manöverknapparna visas
SETUP_DISP_MSG_IMAGE,Endast bilden visas
SETUP_DISP_MSG_INFO,Manöverknappar och information visas
SETUP_DISP_MSG_LIGHT_BRIGHT,Ljusare skärm
SETUP_DISP_MSG_LIGHT_NORMAL,Normal ljusstyrka för skärmen
SETUP_DISP_MSG_THUMBNAIL_09,Indexskärm med 9 bilder
SETUP_DISP_MSG_THUMBNAIL_12,Indexskärm med 12 bilder
SETUP_DISP_MSG_THUMBNAIL_16,Indexskärm med 16 bilder
SETUP_DISP_MSG_THUMBNAIL_20,Indexskärm med 20 bilder
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Bilder visas med urspr. bildförhållande
SETUP_DISP_MSG_WIDEZOOMSET_ON,Bilder visas över hela skärmen
SETUP_DISP_OFF,Av
SETUP_DISP_ON,På
SETUP_DISP_OPT,Antal bilder
SETUP_DISP_PLAY,Uppspelningsskärmsinställningar
SETUP_DISP_SHOOT,Tagningsskärmsinställningar
SETUP_DISP_WIDEZOOMSET,Bredzoom
SETUP_EXPANDEDFOUCS_GUIDE2,Förstora mitten vid manuell .
SETUP_EXPANDEDFOUCS_GUIDE2_2,skärpeinst
SETUP_EZOOM_GUIDE2,Digitala zoominställningar
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Välj blixtsynkronisering
