CAMMENU_0EV,0EV
GUIDE_RETOUCH_COMPLETE,Retouchering er afsluttet
GUIDE_RETRO_LIGHT,Vælg lysstyrkeområde
GUIDE_ROTATEIMG,Berør billedet, der skal roteres
GUIDE_SAVESIZE,Vælg format, der skal gemmes
GUIDE_SELECTFACE,Vælg ansigt ved berøring
GUIDE_SELECTFAV,Vælg mappen Favoritter
GUIDE_SMILEDEMO_START,Vælg smil-ikon for at starte
GUIDE_SMILESHUTTER_EXIT,Vælg smil-ikon for at afslutte
GUIDE_STARTIMG,Berør startbillede for diasshow
GUIDE_TOUCHFAV,Berør mappen Favoritter
GUIDE_TOUCHIMG,Berør billedet
GUIDE_ZOOMIN_TOUCH,Berør zoompunkt
GUIDE_ZOOMIN_TOUCHED,Zoomer ind på berørt position
HOME,HOME
HOME_CAM,Optagelse
HOME_CAM_GUIDE2,Optag billeder eller film
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Kommunikation
HOME_ETC_BGMTOOL,Musikværktøj
HOME_ETC_BGMTOOL_GUIDE2,Styring af musik til diasshow
HOME_ETC_BGMTOOL_GUIDE2_2,
HOME_ETC_PRINT_GUIDE2,Udskriv billeder
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Hukommelsesadmin.
HOME_MEMORY_GUIDE2,Styring af optagemedie
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Internt huk. værktøj
HOME_MEMORY_MEMORYSTICKTOOL,Memory Stick-værktøj
HOME_MEMORY_MEMORYTOOL,Hukomm. værktøj
HOME_NETWORK,Netværk
HOME_NETWORK_GUIDE,Tilslut til netværk
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Vis billeder
HOME_PLAY1,Vis billeder 1
HOME_PLAY2,Vis billeder 2
HOME_PLAY_INDEX_GUIDE2,Vis flere billeder
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Vis enkelt billede
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Auto afspilning med musik
HOME_PLAY_SLIDESHOW_GUIDE2_2,og effekter
HOME_PRINT,Udskriv
HOME_SCENESELECTION,Valg af motiv
HOME_SCRAPBOOK,Scrapbog
HOME_SCRAPBOOK_GUIDE,Opret Scrapbog
HOME_SCRAPBOOK_GUIDE_2,automatisk
HOME_SETTINGS,Indstillinger
HOME_SET_CAM,Optagelsesindstil.
HOME_SET_CAM_GUIDE2,Tilpas optageindstillinger
HOME_SET_CAM_GUIDE2_2,
HOME_SET_CLOCK,Indstillinger af ur
HOME_SET_CLOCK_GUIDE2,Indstil dato og klokkeslæt
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Primære indstill.
HOME_SET_MAIN_GUIDE2,Tilpas primære indstillinger
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Diasshow
HOME_VIEW_DATE,Datovisning
HOME_VIEW_DATE_GUIDE2,Vis billeder efter
HOME_VIEW_DATE_GUIDE2_2,optagelsesdato
HOME_VIEW_EVENT,Vis. af Begivenh.
HOME_VIEW_EVENT_GUIDE,Sorter og vis automatisk
HOME_VIEW_EVENT_GUIDE_2,billeder i grupper
HOME_VIEW_FAV,Favoritter
HOME_VIEW_FAV_GUIDE2,Vis billeder i Favoritter
HOME_VIEW_FAV_GUIDE2_2,
HOME_VIEW_FOLDER,Mappevisning
HOME_VIEW_FOLDER_GUIDE2,Vis billeder i DCF-mappe
HOME_VIEW_FOLDER_GUIDE2_2,
KEY_FLASH_AUTO_GUIDE,Automatisk blitz
KEY_FLASH_AUTO_GUIDE_2,Blitzen udløses automatisk
KEY_FLASH_OFF,Blitz fra
KEY_FLASH_OFF_GUIDE,Blitz fra
KEY_FLASH_OFF_GUIDE_2,Ingen blitz
KEY_FLASH_ON,Blitz til
KEY_FLASH_ON_GUIDE,Blitz til
KEY_FLASH_ON_GUIDE_2,Bruger altid blitz
KEY_FLASH_SYNCHRO_GUIDE,Bevar motiver og fjerne
KEY_FLASH_SYNCHRO_GUIDE_2,baggrunde lyse
KEY_MACRO_AUTO_GUIDE,Fokuser automatisk fra
KEY_MACRO_AUTO_GUIDE_2,nærbillede til uendeligt
KEY_MACRO_NEAR,Makro til
KEY_MACRO_NEAR_GUIDE,Fokuser med prioritet på
KEY_MACRO_NEAR_GUIDE_2,motiver meget tæt på
KEY_MAGNIFY_ON,Fokusering tæt på aktiveret
KEY_MAGNIFY_ON_GUIDE,Fokusering tæt på aktiveret
KEY_MAGNIFY_ON_GUIDE_2,Til ultranærbilleder
KEY_SELFTIMER_10_GUIDE,Tager billedet 10 sek. efter
KEY_SELFTIMER_10_GUIDE_2,udløserknappen trykkes ned
KEY_SELFTIMER_2_GUIDE,Tager billedet 2 sek. efter
KEY_SELFTIMER_2_GUIDE_2,udløserknappen trykkes ned
KEY_SELFTIMER_OFF_GUIDE,Selvudløser fra
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Adgang…
MSG_AVI_MAKING,Opretter ny billedhåndteringsfil…
MSG_CAPTURING,Optager…
MSG_CLOSEEYE_DETECT,Lukket øje registreret
MSG_CONFIRM_UPDATE,Vælg OK for at opdatere
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Opretter forbindelse…
MSG_CONNECTING_MASSSTORAGE,Tilslutter til Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,Tilslutter til netværk…
MSG_CONNECTING_PICTBRIDGE,Tilslutter til PictBridge-enhed…
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,Tilslutter til
MSG_CONNECTING_PTPMTP_2,PTP/MTP. . .
MSG_CONNECT_PC,Tilslut til PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Tilslut til PictBridge-enhed
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Alle data i intern
MSG_COPYING,Kopierer…
MSG_COPYING_2,
MSG_COPY_2,hukommelse kopieres
MSG_CREATING_RECFOLDER,Opretter lagringsmappe
MSG_CURRENTVERSION,Aktuel version
MSG_ENTRY_OVER,Det maksimale antal
MSG_ENTRY_OVER_2,billeder er overskredet
MSG_EXITTING_NETWORK,Lukker netværk…
MSG_FORMATTING_BGM,Formaterer Musik…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formaterer intern hukommelse…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formaterer Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Alle musikfiler bliver slettet
MSG_FORMAT_BGM_2,
MSG_FORMAT_INTERNALMEMORY,Alle data i intern
MSG_FORMAT_INTERNALMEMORY_2,hukommelse slettes
MSG_FORMAT_MS,Alle data på Memory Stick slettes
MSG_FORMAT_MS_2,
MSG_FORWARDING,Overfører data. . .
MSG_HOUSING,Handlingen er ændret
MSG_INITIALIZE_ALLSETTINGS,Initialiser alle indst.
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Ny version
MSG_NOTTURNOFF,Sluk ikke kameraet
MSG_PASSLOCK_PASS_CANCEL,Indstillingen af adgangskoden
MSG_PASSLOCK_PASS_CANCEL_2,er blevet annulleret
MSG_PASSLOCK_PASS_RESET,Adgangskoden er blevet nulstillet
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Tilstand for nulstilling af
MSG_PASSLOCK_PASS_RESET_MODE_2,adgangskode
MSG_PASSLOCK_PASS_SET,Der er blevet indstillet en
MSG_PASSLOCK_PASS_SET_2,adgangskode
MSG_PRINTING,Udskriver…
MSG_PROCESSING,Behandler…
MSG_RECORDING,Optager…
MSG_RECORD_MS,Optager til Memory Stick
MSG_RECOVER,Gendan data
MSG_RECOVERINGFILE,Gendanner billedhåndteringsfil…
MSG_RECOVERINGFILE_2,
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Se "Opdaterings-instruktionerne"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,Smil optages automatisk
MSG_SMILEDEMO_PROCESSING,Demonstration af Smiludløser
MSG_SMILESHUTTER_PROCESSING,Registrerer smil
MSG_SMILE_END1,Antal fotografier
MSG_SOFTWAREUPDATE,Softwareopdat.
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,Starter netværk…
MSG_START_BROWSER,Starter webbrowser…
MSG_TOUCH_X_CENTER,Tryk midt på "×"-mærket
MSG_TVOUT,Tv-output begyndt…
MSG_USBMENU,Aktiver [MENU]
PASSLOCK_PASS_CLEAR,Indtast nulstillingskode
PASSLOCK_PASS_INPUT,Indtast adgangskode
PASSLOCK_PASS_REINPUT,Genindtast adgangskode
PASSLOCK_PASS_SET,Indstil adgangskode
PBMENU_ALBUM_GUIDE,Tilbage til album
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Baggrund
PBMENU_BLOG_GUIDE,Reducer billedstørrelse,
PBMENU_BLOG_GUIDE_2,og gem som et nyt billede
PBMENU_DATEALL,Alle billeder i datointerval
PBMENU_DATEALL_CLEAR,Fjern alle i datointerval
PBMENU_DATEALL_ENTRY,Tilføj alle i datointerval
PBMENU_DATEALL_SET,Angiv alle i datointerval
PBMENU_DATELIST,Datoliste
PBMENU_DATELIST_GUIDE,Vælg en dato at vise
PBMENU_DATELIST_GUIDE_2,
PBMENU_DELETE,Slet
PBMENU_DELETE_ALL_GUIDE,Slet alle billeder
PBMENU_DELETE_ALL_GUIDE_2,i denne mappe
PBMENU_DELETE_DATEALL_GUIDE,Slet alle billeder i
PBMENU_DELETE_DATEALL_GUIDE_2,dette datointerval
PBMENU_DELETE_EVENTALL_GUIDE,Slet alle billeder i
PBMENU_DELETE_EVENTALL_GUIDE_2,denne begivenhed
PBMENU_DELETE_SELECT_GUIDE,Slet flere markerede billeder
PBMENU_DELETE_SELECT_GUIDE_2,
PBMENU_DELETE_SINGLE_GUIDE,Slet billedet
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Slet udskr. bestillingsmærke
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,for alle billeder i mappen
PBMENU_DPOF_ALL_SET_GUIDE,Tilføj udsk. bestillingsmærke
PBMENU_DPOF_ALL_SET_GUIDE_2,for alle billeder i mappen
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Ryd udskr. bestillingsmærke
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,på alle billeder i datointerval
PBMENU_DPOF_DATEALL_SET_GUIDE,Tilføj udsk. bestillingsmærke
PBMENU_DPOF_DATEALL_SET_GUIDE_2,for alle billeder i datointerval
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Ryd udskr. bestill. mærker fra
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,alle bill. i denne begiven.
PBMENU_DPOF_EVENTALL_SET_GUIDE,Tilføj udskr. best. mærker til
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,alle bill. i denne begiven.
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Ryd udskr. bestillingsmærke
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,på alle billeder i gruppen
PBMENU_DPOF_FAVALL_SET_GUIDE,Tilføj udsk. bestillingsmærke
PBMENU_DPOF_FAVALL_SET_GUIDE_2,for alle billeder i gruppen
PBMENU_DPOF_SELECT_GUIDE,Slå udskr. bestillingsmærke
PBMENU_DPOF_SELECT_GUIDE_2,til/fra på flere valgte billeder
PBMENU_DPOF_SINGLE_GUIDE,Slå udskr. bestillingsmærke
PBMENU_DPOF_SINGLE_GUIDE_2,til/fra på det valgte billede
PBMENU_EDIT,Retouchering
PBMENU_EDIT_BLOG_EMAIL,Blog / e-mail
PBMENU_EDIT_BW,Delvis farve
PBMENU_EDIT_BW_GUIDE,Omgiv et valgt punkt
PBMENU_EDIT_BW_GUIDE_2,med sort-hvid
PBMENU_EDIT_CROSS,Tværfilter
PBMENU_EDIT_CROSS_GUIDE,Føj stjerneeksplosion-effekt
PBMENU_EDIT_CROSS_GUIDE_2,til lyse punkter i billedet
PBMENU_EDIT_FISHEYE,Fiskeøjeobjektiv
PBMENU_EDIT_FISHEYE_GUIDE,Tilføj fiskeøje-effekt
PBMENU_EDIT_FISHEYE_GUIDE_2,omkring et valgt punkt
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Sløring af omkreds
PBMENU_EDIT_RADIATION_GUIDE,Tilføj sløring omkring
PBMENU_EDIT_RADIATION_GUIDE_2,et valgt punkt på billedet
PBMENU_EDIT_REDEYE,Rødøjekorrektion
PBMENU_EDIT_REDEYE_GUIDE,Fjern røde øjne
PBMENU_EDIT_REDEYE_GUIDE_2,forårsaget af blitz
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Gør periferien sløret og mørk
PBMENU_EDIT_RETRO2_GUIDE_2,for at få nostalgisk effekt
PBMENU_EDIT_SHARPFOUCS,Uskarp maskering
PBMENU_EDIT_SHARPFOUCS_GUIDE,Gør bill. skarpere omkring
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,et bestemt punkt
PBMENU_EDIT_SMILE,Smil
PBMENU_EDIT_SMILE_GUIDE,Ret personers ansigter
PBMENU_EDIT_SMILE_GUIDE_2,så de ser ud til at smile
PBMENU_EDIT_SOFTFOUCS,Blød fokusering
PBMENU_EDIT_SOFTFOUCS_GUIDE,Gør periferien sløret omkring
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,et valgt punkt
PBMENU_EDIT_TRIMMING,Beskær
PBMENU_EDIT_TRIMMING_GUIDE,Beskær billeder for at fjerne
PBMENU_EDIT_TRIMMING_GUIDE_2,uønskede dele
PBMENU_EVENTALL,Alle i Begivenh.
PBMENU_EVENTALL_CLEAR,Fjern al. bill. fra den. Begiv.
PBMENU_EVENTALL_ENTRY,Tilføj alle i Begivenh.
PBMENU_EVENTALL_SET,Angiv al. bill. i denne Begiv.
PBMENU_EVENTLIST,Liste over begivenheder
PBMENU_EVENTLIST_GUIDE,Vælg en begivenhed du vil
PBMENU_EVENTLIST_GUIDE_2,vise
PBMENU_FAV,Favoritter
PBMENU_FAV1,Favoritter 1
PBMENU_FAV2,Favoritter 2
PBMENU_FAV3,Favoritter 3
PBMENU_FAV4,Favoritter 4
PBMENU_FAV5,Favoritter 5
PBMENU_FAV6,Favoritter 6
PBMENU_FAVALL,Alle i Favoritter
PBMENU_FAVALL_CLEAR,Fjern alle i Favoritter
PBMENU_FAVALL_ENTRY,Tilføj alle i Favoritter
PBMENU_FAVALL_SET,Angiv alle i denne gruppe
PBMENU_FAV_ALL_CLEAR_GUIDE,Fjern alle billeder fra
PBMENU_FAV_ALL_CLEAR_GUIDE_2,Favoritter
PBMENU_FAV_CLEAR,Fjern Favoritter
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Fjern alle billeder i dette
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,datointerval fra Favoritter
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Fjern alle billeder i denne
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,begivenhed fra Favoritter
PBMENU_FAV_ENTRY,Tilføj til Favoritter
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Føj alle billeder i dette
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,datointerval til Favoritter
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Tilføj alle billeder i denne
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,begivenhed til Favoritter
PBMENU_FAV_SELECT_GUIDE,Tilføj/fjern de valgte billeder
PBMENU_FAV_SELECT_GUIDE_2,til/fra Favoritter
PBMENU_FAV_SET,Tilføj/fjern Favoritter
PBMENU_FAV_SINGLE_GUIDE,Tilføj/fjern dette billede
PBMENU_FAV_SINGLE_GUIDE_2,til/fra Favoritter
PBMENU_FOLDERALL,Alle i denne mappe
PBMENU_FOLDERALL_CLEAR,Fjern alle i denne mappe
PBMENU_FOLDERALL_ENTRY,Tilføj alle i mappe
PBMENU_FOLDERALL_SET,Angiv alle i denne mappe
PBMENU_FOLDERJUMP,Vælg mappe
PBMENU_FRAME,Ramme
PBMENU_HDTV_GUIDE,Beskær billedet til format
PBMENU_HDTV_GUIDE_2,16:9, og gem som nyt billede
PBMENU_IMAGESAVE,Gem som et billede
PBMENU_MULTIPLEIMAGES,Flere billeder
PBMENU_MULTIPLEPAGESAVE,Vælg sider og gem dem
PBMENU_MULTIRESIZE,Tilpasning af flere
PBMENU_PAGESAVE,Gem denne side
PBMENU_PAINT,Male
PBMENU_PAINT_GUIDE,Tilføj maling, stempel eller
PBMENU_PAINT_GUIDE_2,ramme til billedet
PBMENU_PBFOLDER_GUIDE,Vælg en mappe til afspilning
PBMENU_PBFOLDER_GUIDE_2,
PBMENU_PRINT_ALL_GUIDE,Udskriv alle billeder i
PBMENU_PRINT_ALL_GUIDE_2,mappen
PBMENU_PRINT_DATEALL_GUIDE,Udskriv alle billeder i
PBMENU_PRINT_DATEALL_GUIDE_2,dette datointerval
PBMENU_PRINT_EVENTALL_GUIDE,Udskriv alle billeder
PBMENU_PRINT_EVENTALL_GUIDE_2,i denne begivenhed
PBMENU_PRINT_FAVALL_GUIDE,Udskriv alle billeder i
PBMENU_PRINT_FAVALL_GUIDE_2,denne Favoritgruppe
PBMENU_PRINT_SELECT_GUIDE,Udskriv flere markerede
PBMENU_PRINT_SELECT_GUIDE_2,billeder
PBMENU_PRINT_SINGLE_GUIDE,Udskriv billeder
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Beskyt
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Slå billedbeskyttelse fra
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,for alle billeder i mappen
PBMENU_PROTECT_ALL_SET_GUIDE,Slå billedbeskyttelse til
PBMENU_PROTECT_ALL_SET_GUIDE_2,for alle billeder i mappen
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Slå beskyttelse fra for alle
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,billeder i dette datointerval
PBMENU_PROTECT_DATEALL_SET_GUIDE,Slå beskyttelse til for alle
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,billeder i dette datointerval
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Slå beskyttelse fra for alle
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,billeder i denne begivenhed
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Slå beskyttelse til for alle
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,billeder i denne begivenhed
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Slå beskyttelse fra for alle
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,billeder i denne gruppe
PBMENU_PROTECT_FAVALL_SET_GUIDE,Slå beskyttelse til for alle
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,billeder i denne gruppe
PBMENU_PROTECT_SELECT_GUIDE,Slå billedbeskyttelse til/fra
PBMENU_PROTECT_SELECT_GUIDE_2,for flere markerede billeder
PBMENU_PROTECT_SINGLE_GUIDE,Slå billedbeskyttelse til/fra
PBMENU_PROTECT_SINGLE_GUIDE_2,
PBMENU_REFINE,Filtrer efter ansigter
PBMENU_REFINE_BABY,Småbørn
PBMENU_REFINE_BABY_GUIDE,Find og vis billeder
PBMENU_REFINE_BABY_GUIDE_2,med småbørn
PBMENU_REFINE_CHILD,Børn
PBMENU_REFINE_CHILD_GUIDE,Find og vis billeder
PBMENU_REFINE_CHILD_GUIDE_2,med børns ansigter
PBMENU_REFINE_CLEAR_GUIDE,Vis alle billeder
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Alle mennesker
PBMENU_REFINE_FACE_GUIDE,Find og vis billeder
PBMENU_REFINE_FACE_GUIDE_2,med folks ansigter
PBMENU_REFINE_SMILE,Smil
PBMENU_REFINE_SMILE_GUIDE,Find og vis billeder
PBMENU_REFINE_SMILE_GUIDE_2,med folks smilende ansigter
PBMENU_ROTATE,Roter
PBMENU_ROTATE_GUIDE,Roter billeder
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Gem alle sider i Scrapbog
PBMENU_SCRAPBOOKALL_GUIDE,Gem alle Scrapbog-sider
PBMENU_SCRAPBOOKALL_GUIDE_2,som billeder
PBMENU_SHARE_CLEAR,Fjern Delemærke
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Fjern alle billeder i dette
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,datointerval fra Delemærke
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Fjern alle billeder i denne
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,begivenhed fra Delemærke
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Fjern alle billeder i denne
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,gruppe fra Delemærke
PBMENU_SHARE_ENTRY,Tilføj til Delemærke
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Tilføj alle billeder i dette
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,datointerval til Delemærke
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Tilføj alle billeder i denne
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,begivenhed til Delemærke
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Tilføj alle billeder i denne
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,gruppe til Delemærke
PBMENU_SHARE_SELECT_GUIDE,Tilføj/fjern de valgte billeder
PBMENU_SHARE_SELECT_GUIDE_2,til/fra Delemærke
PBMENU_SHARE_SET,Tilføj/fjern Delemærke
PBMENU_SHARE_SINGLE_GUIDE,Tilføj/fjern dette billede
PBMENU_SHARE_SINGLE_GUIDE_2,til/fra Delemærke
PBMENU_SLIDESHOW_GUIDE,Automatisk afspilning med
PBMENU_SLIDESHOW_GUIDE_2,musik og effekter
PBMENU_THISIMAGE,Dette bil.
PBMENU_THISPAGE_GUIDE,Gem denne Scrapbog-side
PBMENU_THISPAGE_GUIDE_2,som et billede
PBMENU_VIEWSELECT,Visningstilstand
PBMENU_VOLUMESETTINGS,Indstillinger for lydstyrke
PBMENU_VOLUME_GUIDE,Juster lydstyrken i
PBMENU_VOLUME_GUIDE_2,afspilning af diasshow/film
PBMENU_WIDEZOOM,Vis zoom i bredf.
PBMENU_WSCREEN_GUIDE,Beskær billedet til format
PBMENU_WSCREEN_GUIDE_2,16:9, og vis det
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1-bill/m. ramme
PRINTMENU_1PICNOBORDER,1-bill/u. ramme
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2-bill
PRINTMENU_3PICS,3-bill
PRINTMENU_4PICS,4-bill
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8-bill
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Dato
PRINTMENU_DATE_A,Dato
PRINTMENU_DAYANDTIME,Dato&tid
PRINTMENU_HAGAKI,Hagaki postkort
PRINTMENU_HDTV,Bredformat
PRINTMENU_INDEX,Indeks
PRINTMENU_INDEXPRINT,Indeksudskrift
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Letter
PRINTMENU_PICTUREINPAPER,Layout
PRINTMENU_QUANTITY,Antal
PRINTMENU_SIZE,Størrelse
SAVE,Gem
SETUP_AFILLUMINATOR,AF-lampe
SETUP_AFILLUMINATOR_GUIDE2,Ekstra lys t. fokusering i svag
SETUP_AFILLUMINATOR_GUIDE2_2,belysn.
SETUP_AFMODE,AF-fkt.
SETUP_AFMODE_GUIDE2,Indstillinger for automatisk
SETUP_AFMODE_GUIDE2_2,fokusering
SETUP_AUTOREVIEW,Autom. visn.
SETUP_AUTOREVIEW_GUIDE2,Vis billeder 2 sek. efter optagelse
SETUP_AUTOREVIEW_GUIDE2_2,
SETUP_BEEP,Bip
SETUP_BEEP_GUIDE2,Indstillinger for bip
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Skift musik til diasshow
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Slet al musik til diasshow
SETUP_BGMTOOL_FORMAT_GUIDE2_2,
SETUP_BGM_DOWNLOAD,Hent musik
SETUP_BGM_FORMAT,Format musik
SETUP_CALIBRATION,Kalibrering
SETUP_CAM1,Indstillinger for optagelse 1
SETUP_CAM2,Indstillinger for optagelse 2
SETUP_CHANGERECFOLDER,Skift lagringsmappe
SETUP_CLOCK_GUIDE2,Indstil dato og klokkeslæt
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Indstillinger for komponent
SETUP_COMPONENT_GUIDE2_2,-udgang
SETUP_CONTROLGUIDE,Kontrolguide
SETUP_CONTROLGUIDE_GUIDE,Indstillinger for kontrolguide
SETUP_CONVERSION_GUIDE2,Vælg et konverteringsobjektiv
SETUP_CONVERSION_GUIDE2_2,
SETUP_COPY,Kopier
SETUP_CREATERECFOLDER,Opret lagr. mappe
SETUP_DEMOMODE,Demotilstand
SETUP_DEMOMODE_GUIDE,Slå til for demotilstand
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Digital zoom
SETUP_DIGITALZOOM_PRECISION,Præcision
SETUP_DIGITALZOOM_SMART,Smart
SETUP_DIRECTIONJUDGE,Autoretning
SETUP_DIRECTIONJUDGE_GUIDE2,Bestem kameraretning, og gem
SETUP_DIRECTIONJUDGE_GUIDE2_2,
SETUP_DISP,Opsætning af display
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Lys
SETUP_DISP_BRIGHTNESS,LCD-lysstyrke
SETUP_DISP_BRIGHTNESSSET,Lysstyrke
SETUP_DISP_HISTOGRAMSET,Histogram
SETUP_DISP_IMAGEONLY,Kun billede
SETUP_DISP_INDEX,Opsætning af billedindeks
SETUP_DISP_MSG_GRAPH_OFF,Ingen graf vises
SETUP_DISP_MSG_GRAPH_ON,Viser billedlysstyrke som graf
SETUP_DISP_MSG_ICON,Viser kun betjeningsknapper
SETUP_DISP_MSG_IMAGE,Viser kun billedet
SETUP_DISP_MSG_INFO,Viser betjeningsknapper og info
SETUP_DISP_MSG_LIGHT_BRIGHT,Indstiller skærmen til højere lysstyrke
SETUP_DISP_MSG_LIGHT_NORMAL,Indstiller skærmen til normal lysstyrke
SETUP_DISP_MSG_THUMBNAIL_09,Indeksvisning af 9 billeder
SETUP_DISP_MSG_THUMBNAIL_12,Indeksvisning af 12 billeder
SETUP_DISP_MSG_THUMBNAIL_16,Indeksvisning af 16 billeder
SETUP_DISP_MSG_THUMBNAIL_20,Indeksvisning af 20 billeder
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Vis billeder i oprind. b-h-forhold
SETUP_DISP_MSG_WIDEZOOMSET_ON,Vis billeder i fuldskærmsformat
SETUP_DISP_OFF,Fra
