CAMMENU_0EV,0EV
GUIDE_TOUCHFAV,Toque na pasta Favoritos
GUIDE_TOUCHIMG,Tocar na imagem
GUIDE_ZOOMIN_TOUCH,Tocar no ponto para ampliar
GUIDE_ZOOMIN_TOUCHED,Ampliar a posição tocada
HOME,HOME
HOME_CAM,Fotografando
HOME_CAM_GUIDE2,Tirar fotos ou filmar
HOME_CAM_GUIDE2_2,
HOME_COMMUNICATION,Comunicação
HOME_ETC_BGMTOOL,Ferramenta Música
HOME_ETC_BGMTOOL_GUIDE2,Organizar música de
HOME_ETC_BGMTOOL_GUIDE2_2,slideshow
HOME_ETC_PRINT_GUIDE2,Imprimir imagens
HOME_ETC_PRINT_GUIDE2_2,
HOME_MEMORY,Gerir Memória
HOME_MEMORY_GUIDE2,Organizar meio de gravação
HOME_MEMORY_GUIDE2_2,
HOME_MEMORY_INTERNALMEMORYTOOL,Fer. memória interna
HOME_MEMORY_MEMORYSTICKTOOL,Fer. Memory Stick
HOME_MEMORY_MEMORYTOOL,Fer. Memória
HOME_NETWORK,Rede
HOME_NETWORK_GUIDE,Ligar à rede
HOME_NETWORK_GUIDE_2,
HOME_PLAY,Ver Imagens
HOME_PLAY1,Ver Imagens 1
HOME_PLAY2,Ver Imagens 2
HOME_PLAY_INDEX_GUIDE2,Visualizar imagens múltiplas
HOME_PLAY_INDEX_GUIDE2_2,
HOME_PLAY_NORMAL_GUIDE2,Ver imagem individual
HOME_PLAY_NORMAL_GUIDE2_2,
HOME_PLAY_SLIDESHOW_GUIDE2,Reprodução automática com
HOME_PLAY_SLIDESHOW_GUIDE2_2,música e efeitos
HOME_PRINT,Imprimir
HOME_SCENESELECTION,Selecção de cena
HOME_SCRAPBOOK,Livro de recortes
HOME_SCRAPBOOK_GUIDE,Criar Livro de recortes
HOME_SCRAPBOOK_GUIDE_2,automaticamente
HOME_SETTINGS,Definições
HOME_SET_CAM,Definições Filmag
HOME_SET_CAM_GUIDE2,Ajustar definições
HOME_SET_CAM_GUIDE2_2,de filmagem
HOME_SET_CLOCK,Definições Relógio
HOME_SET_CLOCK_GUIDE2,Ajustar a data e hora
HOME_SET_CLOCK_GUIDE2_2,
HOME_SET_LANGUAGE,Language Setting
HOME_SET_LANGUAGE_CHANGE_GUIDE,Change Language
HOME_SET_LANGUAGE_CHANGE_GUIDE_2,
HOME_SET_LANGUAGE_GUIDE2,Change Language
HOME_SET_LANGUAGE_GUIDE2_2,
HOME_SET_MAIN,Definiç Principais
HOME_SET_MAIN_GUIDE2,Ajustar definições principais
HOME_SET_MAIN_GUIDE2_2,
HOME_SLIDESHOW,Ap. slide
HOME_VIEW_DATE,Vista de Data
HOME_VIEW_DATE_GUIDE2,Mostrar imagens por
HOME_VIEW_DATE_GUIDE2_2,data tirada
HOME_VIEW_EVENT,Vista de Evento
HOME_VIEW_EVENT_GUIDE,Ordena automaticam imag
HOME_VIEW_EVENT_GUIDE_2,em grupos para visualização
HOME_VIEW_FAV,Favoritos
HOME_VIEW_FAV_GUIDE2,Mostrar imagens em
HOME_VIEW_FAV_GUIDE2_2,Favoritos
HOME_VIEW_FOLDER,Vista da Pasta
HOME_VIEW_FOLDER_GUIDE2,Mostrar imagens na
HOME_VIEW_FOLDER_GUIDE2_2,pasta DCF
KEY_FLASH_AUTO_GUIDE,Flash Auto
KEY_FLASH_AUTO_GUIDE_2,Usa automaticamente o flash
KEY_FLASH_OFF,Flash Desligado
KEY_FLASH_OFF_GUIDE,Flash Desligado
KEY_FLASH_OFF_GUIDE_2,Sem flash
KEY_FLASH_ON,Flash Ligado
KEY_FLASH_ON_GUIDE,Flash Ligado
KEY_FLASH_ON_GUIDE_2,Usa sempre o flash
KEY_FLASH_SYNCHRO_GUIDE,Mantém motivos e fundos
KEY_FLASH_SYNCHRO_GUIDE_2,distantes brilhantes
KEY_MACRO_AUTO_GUIDE,Foco auto de grande plano
KEY_MACRO_AUTO_GUIDE_2,até ao infinito
KEY_MACRO_NEAR,Macro Ligada
KEY_MACRO_NEAR_GUIDE,Foco com prioridade em
KEY_MACRO_NEAR_GUIDE_2,motivos muito próximos
KEY_MAGNIFY_ON,Foco próximo activado
KEY_MAGNIFY_ON_GUIDE,Foco próximo activado
KEY_MAGNIFY_ON_GUIDE_2,Em grandes planos extremo
KEY_SELFTIMER_10_GUIDE,Fotografe 10 seg após
KEY_SELFTIMER_10_GUIDE_2,premir o botão do obturador
KEY_SELFTIMER_2_GUIDE,Fotografe 2 seg após premir
KEY_SELFTIMER_2_GUIDE_2,o botão do obturador
KEY_SELFTIMER_OFF_GUIDE,Temporizador automát deslig
KEY_SELFTIMER_OFF_GUIDE_2,
MSG_ACCESSING,Acesso…
MSG_AVI_MAKING,A criar novo ficheiro
MSG_CAPTURING,Captação…
MSG_CLOSEEYE_DETECT,Olhos fechados detectados
MSG_CONFIRM_UPDATE,Seleccionar OK para actualização
MSG_CONFIRM_UPDATE_2,
MSG_CONNECTING,Ligar…
MSG_CONNECTING_MASSSTORAGE,Ligar em Mass Storage…
MSG_CONNECTING_MASSSTORAGE_2,
MSG_CONNECTING_NETWORK,A ligar à rede…
MSG_CONNECTING_PICTBRIDGE,A ligar a equipamento PictBridge
MSG_CONNECTING_PICTBRIDGE_2,
MSG_CONNECTING_PTPMTP,A ligar a PTP/MTP…
MSG_CONNECTING_PTPMTP_2,
MSG_CONNECT_PC,Ligar ao PC
MSG_CONNECT_PC_2,
MSG_CONNECT_PICTBRIDGE,Ligar a equipamento PictBridge
MSG_CONNECT_PICTBRIDGE_2,
MSG_COPY,Os dados na memória
MSG_COPYING,A copiar…
MSG_COPYING_2,
MSG_COPY_2,interna serão copiados
MSG_CREATING_RECFOLDER,A criar pasta GRAV.
MSG_CURRENTVERSION,Versão actual
MSG_ENTRY_OVER,O número máximo de
MSG_ENTRY_OVER_2,imagens foi excedido
MSG_EXITTING_NETWORK,A fechar a rede…
MSG_FORMATTING_BGM,Formatação Música…
MSG_FORMATTING_BGM_2,
MSG_FORMATTING_INTERNALMEMORY,Formatação da memória interna…
MSG_FORMATTING_INTERNALMEMORY_2,
MSG_FORMATTING_MS,Formatação Memory Stick…
MSG_FORMATTING_MS_2,
MSG_FORMAT_BGM,Todos os ficheiros de música serão
MSG_FORMAT_BGM_2,apagados
MSG_FORMAT_INTERNALMEMORY,Todos os dados na memória
MSG_FORMAT_INTERNALMEMORY_2,interna serão apagados
MSG_FORMAT_MS,Todos dados Memory Stick
MSG_FORMAT_MS_2,serão apagados
MSG_FORWARDING,A transferir dados…
MSG_HOUSING,A operação é mudada
MSG_INITIALIZE_ALLSETTINGS,Inicializar todos os ajustes
MSG_INITIALIZE_ALLSETTINGS_2,
MSG_NEWVERSION,Nova versão
MSG_NOTTURNOFF,Não desligue
MSG_PASSLOCK_PASS_CANCEL,Definição de senha foi
MSG_PASSLOCK_PASS_CANCEL_2,cancelada
MSG_PASSLOCK_PASS_RESET,Senha foi reposta
MSG_PASSLOCK_PASS_RESET_2,
MSG_PASSLOCK_PASS_RESET_MODE,Modo de Reposição de Senha
MSG_PASSLOCK_PASS_RESET_MODE_2,
MSG_PASSLOCK_PASS_SET,Senha foi definida
MSG_PASSLOCK_PASS_SET_2,
MSG_PRINTING,Imprimir…
MSG_PROCESSING,Processamento…
MSG_RECORDING,Gravação…
MSG_RECORD_MS,Gravar para Memory Stick
MSG_RECOVER,Recuperar dados
MSG_RECOVERINGFILE,A recuperar ficheiro de gestão
MSG_RECOVERINGFILE_2,da imagem…
MSG_RECOVER_2,
MSG_SEE_SOFTWAREUPDATE_INST,Veja "Instruções actualiz. software"
MSG_SEE_SOFTWAREUPDATE_INST_2,
MSG_SMILEDEMO_GUIDE,Sorriso será captado automatic
MSG_SMILEDEMO_PROCESSING,Obturador Sorriso em demonstraç
MSG_SMILESHUTTER_PROCESSING,A detectar sorriso
MSG_SMILE_END1,Número de fotos
MSG_SOFTWAREUPDATE,Actualização de Software
MSG_SOFTWAREUPDATE_2,
MSG_STARTING_NETWORK,A iniciar rede…
MSG_START_BROWSER,A Iniciar Browser da Web…
MSG_TOUCH_X_CENTER,Tocar no centro da marca "×"
MSG_TVOUT,Saída da TV em curso…
MSG_USBMENU,Ligue [MENU]
PASSLOCK_PASS_CLEAR,Introduzir Cód. Reposição
PASSLOCK_PASS_INPUT,Introduzir Senha
PASSLOCK_PASS_REINPUT,Reintroduzir Senha
PASSLOCK_PASS_SET,Definir Senha
PBMENU_ALBUM_GUIDE,Voltar ao Álbum
PBMENU_ALBUM_GUIDE_2,
PBMENU_BACKGROUND,Fundo
PBMENU_BLOG_GUIDE,Reduz tamanho da imagem e
PBMENU_BLOG_GUIDE_2,guardar como nova imagem
PBMENU_DATEALL,Todas imag na variação data
PBMENU_DATEALL_CLEAR,Rem tudo na variação data
PBMENU_DATEALL_ENTRY,Adic tudo na variação data
PBMENU_DATEALL_SET,Defin tudo na variação data
PBMENU_DATELIST,Lista de data
PBMENU_DATELIST_GUIDE,Seleccionar uma data
PBMENU_DATELIST_GUIDE_2,para ver
PBMENU_DELETE,Apagar
PBMENU_DELETE_ALL_GUIDE,Apagar todas as imagens
PBMENU_DELETE_ALL_GUIDE_2,nesta pasta
PBMENU_DELETE_DATEALL_GUIDE,Apagar todas as imagens
PBMENU_DELETE_DATEALL_GUIDE_2,nesta variação de data
PBMENU_DELETE_EVENTALL_GUIDE,Apagar todas as imagens
PBMENU_DELETE_EVENTALL_GUIDE_2,neste evento
PBMENU_DELETE_SELECT_GUIDE,Apagar múltiplas imagens
PBMENU_DELETE_SELECT_GUIDE_2,seleccionadas
PBMENU_DELETE_SINGLE_GUIDE,Apagar a imagem
PBMENU_DELETE_SINGLE_GUIDE_2,
PBMENU_DPOF,DPOF
PBMENU_DPOF_ALL_CLEAR_GUIDE,Limpar marcas ordem de imp
PBMENU_DPOF_ALL_CLEAR_GUIDE_2,p/ todas as imagens na pasta
PBMENU_DPOF_ALL_SET_GUIDE,Adici marcas ordem de imp
PBMENU_DPOF_ALL_SET_GUIDE_2,p/ todas as imagens na pasta
PBMENU_DPOF_DATEALL_CLEAR_GUIDE,Limpar marcas ordem de imp
PBMENU_DPOF_DATEALL_CLEAR_GUIDE_2,em todas im da variação data
PBMENU_DPOF_DATEALL_SET_GUIDE,Adic marcas ordem de imp
PBMENU_DPOF_DATEALL_SET_GUIDE_2,em todas im da variação data
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE,Limpar marcas ordem de imp
PBMENU_DPOF_EVENTALL_CLEAR_GUIDE_2,em todas imag neste evento
PBMENU_DPOF_EVENTALL_SET_GUIDE,Adic marcas ordem de imp
PBMENU_DPOF_EVENTALL_SET_GUIDE_2,em todas imag neste evento
PBMENU_DPOF_FAVALL_CLEAR_GUIDE,Limpar marcas ordem de imp
PBMENU_DPOF_FAVALL_CLEAR_GUIDE_2,em todas imag neste grupo
PBMENU_DPOF_FAVALL_SET_GUIDE,Adic marcas ordem de imp
PBMENU_DPOF_FAVALL_SET_GUIDE_2,em todas imag neste grupo
PBMENU_DPOF_SELECT_GUIDE,Ligar/desligar marcas imp
PBMENU_DPOF_SELECT_GUIDE_2,em imagens múltiplas selec
PBMENU_DPOF_SINGLE_GUIDE,Ligar/desligar marcas imp
PBMENU_DPOF_SINGLE_GUIDE_2,na imagem seleccionada
PBMENU_EDIT,Retoque
PBMENU_EDIT_BLOG_EMAIL,Blog / E-mail
PBMENU_EDIT_BW,Cor Parcial
PBMENU_EDIT_BW_GUIDE,Envolver um ponto escolhido
PBMENU_EDIT_BW_GUIDE_2,em monocromático
PBMENU_EDIT_CROSS,Filtro Cruzado
PBMENU_EDIT_CROSS_GUIDE,Adicionar efeito starburst p/
PBMENU_EDIT_CROSS_GUIDE_2,pontos brilhantes na imagem
PBMENU_EDIT_FISHEYE,Lente olho de peixe
PBMENU_EDIT_FISHEYE_GUIDE,Aplicar efeito olho de peixe
PBMENU_EDIT_FISHEYE_GUIDE_2,em torno de ponto escolhido
PBMENU_EDIT_HDTV,HDTV
PBMENU_EDIT_RADIATION,Desfocagem radial
PBMENU_EDIT_RADIATION_GUIDE,Aplicar desfoque radial em
PBMENU_EDIT_RADIATION_GUIDE_2,torno de ponto escolh na img
PBMENU_EDIT_REDEYE,Correcção dos Olho Vermel
PBMENU_EDIT_REDEYE_GUIDE,Remove olhos vermelhos
PBMENU_EDIT_REDEYE_GUIDE_2,causados pelo flash
PBMENU_EDIT_RETRO2,Retro
PBMENU_EDIT_RETRO2_GUIDE,Desfoc e obscurec periferia
PBMENU_EDIT_RETRO2_GUIDE_2,para efeito nostálgico
PBMENU_EDIT_SHARPFOUCS,Unsharp masking
PBMENU_EDIT_SHARPFOUCS_GUIDE,Aviva a imagem em torno
PBMENU_EDIT_SHARPFOUCS_GUIDE_2,de um ponto escolhido
PBMENU_EDIT_SMILE,Sorrisos
PBMENU_EDIT_SMILE_GUIDE,Modificar caras das pessoas
PBMENU_EDIT_SMILE_GUIDE_2,para parecer sorrirem
PBMENU_EDIT_SOFTFOUCS,Foco Suave
PBMENU_EDIT_SOFTFOUCS_GUIDE,Desfocar periferia em torno
PBMENU_EDIT_SOFTFOUCS_GUIDE_2,de um ponto escolhido
PBMENU_EDIT_TRIMMING,Corte
PBMENU_EDIT_TRIMMING_GUIDE,Cortar imagens para remover
PBMENU_EDIT_TRIMMING_GUIDE_2,partes indesejadas
PBMENU_EVENTALL,Tudo no Evento
PBMENU_EVENTALL_CLEAR,Remov tod imag nest evento
PBMENU_EVENTALL_ENTRY,Adicionar tudo no evento
PBMENU_EVENTALL_SET,Definir tod imag nest evento
PBMENU_EVENTLIST,Lista de Evento
PBMENU_EVENTLIST_GUIDE,Selec um evento para ver
PBMENU_EVENTLIST_GUIDE_2,
PBMENU_FAV,Favoritos
PBMENU_FAV1,Favoritos 1
PBMENU_FAV2,Favoritos 2
PBMENU_FAV3,Favoritos 3
PBMENU_FAV4,Favoritos 4
PBMENU_FAV5,Favoritos 5
PBMENU_FAV6,Favoritos 6
PBMENU_FAVALL,Tudo em Favoritos
PBMENU_FAVALL_CLEAR,Remover tudo em Favoritos
PBMENU_FAVALL_ENTRY,Adicionar tudo em Favoritos
PBMENU_FAVALL_SET,Definir tudo neste grupo
PBMENU_FAV_ALL_CLEAR_GUIDE,Remover todas as imagens
PBMENU_FAV_ALL_CLEAR_GUIDE_2,de Favoritos
PBMENU_FAV_CLEAR,Remover Favoritos
PBMENU_FAV_CLEAR_DATEALL_GUIDE,Remover todas as imag nesta
PBMENU_FAV_CLEAR_DATEALL_GUIDE_2,variação de data de Favoritos
PBMENU_FAV_CLEAR_EVENTALL_GUIDE,Remover todas as imagens
PBMENU_FAV_CLEAR_EVENTALL_GUIDE_2,neste evento de Favoritos
PBMENU_FAV_ENTRY,Adicionar a Favoritos
PBMENU_FAV_ENTRY_DATEALL_GUIDE,Adicionar todas imag nesta
PBMENU_FAV_ENTRY_DATEALL_GUIDE_2,variação de data p/ Favoritos
PBMENU_FAV_ENTRY_EVENTALL_GUIDE,Adicionar todas as imagens
PBMENU_FAV_ENTRY_EVENTALL_GUIDE_2,neste evento a Favoritos
PBMENU_FAV_SELECT_GUIDE,Adic/Remover as imagens
PBMENU_FAV_SELECT_GUIDE_2,selec para/de Favoritos
PBMENU_FAV_SET,Adic / Remover Favoritos
PBMENU_FAV_SINGLE_GUIDE,Adic/Remover imagem p/
PBMENU_FAV_SINGLE_GUIDE_2,de Favoritos
PBMENU_FOLDERALL,Todos nes. pasta
PBMENU_FOLDERALL_CLEAR,Remover tudo nesta pasta
PBMENU_FOLDERALL_ENTRY,Adicionar tudo na pasta
PBMENU_FOLDERALL_SET,Definir tudo nesta pasta
PBMENU_FOLDERJUMP,Seleccione pasta
PBMENU_FRAME,Fotograma
PBMENU_HDTV_GUIDE,Cortar a imagem para 16:9 e
PBMENU_HDTV_GUIDE_2,guardar como nova imagem
PBMENU_IMAGESAVE,Guardar como uma imagem
PBMENU_MULTIPLEIMAGES,Múltiplas Imagens
PBMENU_MULTIPLEPAGESAVE,Seleccionar páginas e guardar
PBMENU_MULTIRESIZE,Redimensionamento variado
PBMENU_PAGESAVE,Guardar esta página
PBMENU_PAINT,Pintar
PBMENU_PAINT_GUIDE,Adicionar pintura, marca ou
PBMENU_PAINT_GUIDE_2,moldura à imagem
PBMENU_PBFOLDER_GUIDE,Seleccionar uma pasta para
PBMENU_PBFOLDER_GUIDE_2,reprodução
PBMENU_PRINT_ALL_GUIDE,Imprimir todas as imagens
PBMENU_PRINT_ALL_GUIDE_2,na pasta
PBMENU_PRINT_DATEALL_GUIDE,Imprimir todas as imagens
PBMENU_PRINT_DATEALL_GUIDE_2,nesta variação de data
PBMENU_PRINT_EVENTALL_GUIDE,Imprimir todas as imagens
PBMENU_PRINT_EVENTALL_GUIDE_2,neste evento
PBMENU_PRINT_FAVALL_GUIDE,Imprimir todas as imagens
PBMENU_PRINT_FAVALL_GUIDE_2,neste grupo de Favoritos
PBMENU_PRINT_SELECT_GUIDE,Imprimir imagens múltiplas
PBMENU_PRINT_SELECT_GUIDE_2,seleccionadas
PBMENU_PRINT_SINGLE_GUIDE,Imprimir as imagens
PBMENU_PRINT_SINGLE_GUIDE_2,
PBMENU_PROTECT,Proteger
PBMENU_PROTECT_ALL_CLEAR_GUIDE,Desligar protecção da imag
PBMENU_PROTECT_ALL_CLEAR_GUIDE_2,p/ todas as imagens na pasta
PBMENU_PROTECT_ALL_SET_GUIDE,Ligar protecção da imagem
PBMENU_PROTECT_ALL_SET_GUIDE_2,p/ todas as imagens na pasta
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE,Desligar protecção p/ todas
PBMENU_PROTECT_DATEALL_CLEAR_GUIDE_2,as imag nesta variação data
PBMENU_PROTECT_DATEALL_SET_GUIDE,Ligar a protecção para todas
PBMENU_PROTECT_DATEALL_SET_GUIDE_2,as imag nesta variação data
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE,Desligar protecção p/ todas
PBMENU_PROTECT_EVENTALL_CLEAR_GUIDE_2,as imagens neste evento
PBMENU_PROTECT_EVENTALL_SET_GUIDE,Ligar protecção para todas
PBMENU_PROTECT_EVENTALL_SET_GUIDE_2,as imagens neste evento
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE,Desligar protecção p/ todas
PBMENU_PROTECT_FAVALL_CLEAR_GUIDE_2,as imagens neste grupo
PBMENU_PROTECT_FAVALL_SET_GUIDE,Ligar a protecção p/ todas
PBMENU_PROTECT_FAVALL_SET_GUIDE_2,as imagens neste grupo
PBMENU_PROTECT_SELECT_GUIDE,Ligar/desligar protec imag
PBMENU_PROTECT_SELECT_GUIDE_2,para múltiplas imagens selec
PBMENU_PROTECT_SINGLE_GUIDE,Ligar/desligar
PBMENU_PROTECT_SINGLE_GUIDE_2,protecção da imagem
PBMENU_REFINE,Filtro por Caras
PBMENU_REFINE_BABY,Menores
PBMENU_REFINE_BABY_GUIDE,Localizar e mostrar imagens
PBMENU_REFINE_BABY_GUIDE_2,com menores
PBMENU_REFINE_CHILD,Crianças
PBMENU_REFINE_CHILD_GUIDE,Localizar e mostrar imagens
PBMENU_REFINE_CHILD_GUIDE_2,com caras de crianças
PBMENU_REFINE_CLEAR_GUIDE,Mostrar todas as imagens
PBMENU_REFINE_CLEAR_GUIDE_2,
PBMENU_REFINE_FACE,Todas as pessoas
PBMENU_REFINE_FACE_GUIDE,Localizar e mostrar imagens
PBMENU_REFINE_FACE_GUIDE_2,com caras de pessoas
PBMENU_REFINE_SMILE,Sorrisos
PBMENU_REFINE_SMILE_GUIDE,Localizar e mostrar imagens
PBMENU_REFINE_SMILE_GUIDE_2,com caras sorridentes
PBMENU_ROTATE,Rodar
PBMENU_ROTATE_GUIDE,Rodar as imagens
PBMENU_ROTATE_GUIDE_2,
PBMENU_SCRAPBOOKALLSAVE,Guardar toda pág no Livro reco
PBMENU_SCRAPBOOKALL_GUIDE,Guardar todas pág no Livro
PBMENU_SCRAPBOOKALL_GUIDE_2,de recortes como imagens
PBMENU_SHARE_CLEAR,Remover Marca de partilha
PBMENU_SHARE_CLEAR_DATEALL_GUIDE,Remover todas as imag nesta
PBMENU_SHARE_CLEAR_DATEALL_GUIDE_2,vari de data da Marca partilha
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE,Remover todas imag neste
PBMENU_SHARE_CLEAR_EVENTALL_GUIDE_2,evento da Marca de partilha
PBMENU_SHARE_CLEAR_FAVALL_GUIDE,Remover todas imag neste
PBMENU_SHARE_CLEAR_FAVALL_GUIDE_2,grupo da Marca de partilha
PBMENU_SHARE_ENTRY,Adicionar Marca de partilha
PBMENU_SHARE_ENTRY_DATEALL_GUIDE,Adicionar todas imag nesta
PBMENU_SHARE_ENTRY_DATEALL_GUIDE_2,vari de data da Marca partilha
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE,Adicionar todas imag neste
PBMENU_SHARE_ENTRY_EVENTALL_GUIDE_2,evento a Marca de partilha
PBMENU_SHARE_ENTRY_FAVALL_GUIDE,Adicionar todas imag neste
PBMENU_SHARE_ENTRY_FAVALL_GUIDE_2,grupo a Marca de partilha
PBMENU_SHARE_SELECT_GUIDE,Adic/Remover as imagens
PBMENU_SHARE_SELECT_GUIDE_2,selec p/da Marca partilha
PBMENU_SHARE_SET,Adic / Remov Marca partilha
PBMENU_SHARE_SINGLE_GUIDE,Adic/Remover esta imag p/
PBMENU_SHARE_SINGLE_GUIDE_2,da Marca de partilha
PBMENU_SLIDESHOW_GUIDE,Rep automática com música
PBMENU_SLIDESHOW_GUIDE_2,e efeitos
PBMENU_THISIMAGE,Esta Imag
PBMENU_THISPAGE_GUIDE,Guardar esta imagem da
PBMENU_THISPAGE_GUIDE_2,página do Livro de recortes
PBMENU_VIEWSELECT,Modo de Visualização
PBMENU_VOLUMESETTINGS,Definições de volume
PBMENU_VOLUME_GUIDE,Ajustar o volume em
PBMENU_VOLUME_GUIDE_2,Slideshow/reprod de filme
PBMENU_WIDEZOOM,Visual Zoom Amp
PBMENU_WSCREEN_GUIDE,Cortar a imagem para 16:9
PBMENU_WSCREEN_GUIDE_2,e visualizar
PRINTMENU_10X15CM,10x15 cm
PRINTMENU_1PICBORDER,1-mais/Limite
PRINTMENU_1PICNOBORDER,1-mais/Sem lim
PRINTMENU_2L,13x18 cm
PRINTMENU_2PICS,2-mais
PRINTMENU_3PICS,3-mais
PRINTMENU_4PICS,4-mais
PRINTMENU_4X6,4x6"
PRINTMENU_8PICS,8-mais
PRINTMENU_A3,A3
PRINTMENU_A3PLUS,A3+
PRINTMENU_A4,A4
PRINTMENU_A6,A6
PRINTMENU_DATE,Data
PRINTMENU_DATE_A,Data
PRINTMENU_DAYANDTIME,Dia&Hora
PRINTMENU_HAGAKI,Hagaki
PRINTMENU_HDTV,Tamanho panorâmic
PRINTMENU_INDEX,Índice
PRINTMENU_INDEXPRINT,Impressão índice
PRINTMENU_L,9x13 cm
PRINTMENU_LETTER,Carta
PRINTMENU_PICTUREINPAPER,Esquema
PRINTMENU_QUANTITY,Quantidade
PRINTMENU_SIZE,Tamanho
SAVE,Guardar
SETUP_AFILLUMINATOR,Iluminador AF
SETUP_AFILLUMINATOR_GUIDE2,Fill light para focar em baixa
SETUP_AFILLUMINATOR_GUIDE2_2,luminosid
SETUP_AFMODE,Modo AF
SETUP_AFMODE_GUIDE2,Definições de foco automático
SETUP_AFMODE_GUIDE2_2,
SETUP_AUTOREVIEW,Revisão auto
SETUP_AUTOREVIEW_GUIDE2,Rever imagens 2 seg após a
SETUP_AUTOREVIEW_GUIDE2_2,filmagem
SETUP_BEEP,Bip
SETUP_BEEP_GUIDE2,Definições do som
SETUP_BEEP_GUIDE2_2,
SETUP_BGMTOOL_DOWNLOAD_GUIDE2,Mudar música do slide show
SETUP_BGMTOOL_DOWNLOAD_GUIDE2_2,
SETUP_BGMTOOL_FORMAT_GUIDE2,Apagar toda a música do slide
SETUP_BGMTOOL_FORMAT_GUIDE2_2,show
SETUP_BGM_DOWNLOAD,Trans Músic
SETUP_BGM_FORMAT,Form Músic
SETUP_CALIBRATION,Calibragem
SETUP_CAM1,Definições Fotografia 1
SETUP_CAM2,Definições Fotografia 2
SETUP_CHANGERECFOLDER,Mude pasta GRAV.
SETUP_CLOCK_GUIDE2,Ajustar a data e hora
SETUP_CLOCK_GUIDE2_2,
SETUP_COMPONENT,COMPONENT
SETUP_COMPONENT_D1,SD
SETUP_COMPONENT_D3,HD(1080i)
SETUP_COMPONENT_GUIDE2,Definições do componente de
SETUP_COMPONENT_GUIDE2_2,saída
SETUP_CONTROLGUIDE,Guia de Controlo
SETUP_CONTROLGUIDE_GUIDE,Definições de guia de controlo
SETUP_CONVERSION_GUIDE2,Seleccionar uma lente de
SETUP_CONVERSION_GUIDE2_2,conversão
SETUP_COPY,Copiar
SETUP_CREATERECFOLDER,Crie pasta GRAV.
SETUP_DEMOMODE,Modo Demo
SETUP_DEMOMODE_GUIDE,Definir para ON para modo demo
SETUP_DEMOMODE_GUIDE_2,
SETUP_DIGITALZOOM,Zoom digital
SETUP_DIGITALZOOM_PRECISION,Precisão
SETUP_DIGITALZOOM_SMART,Inteligente
SETUP_DIRECTIONJUDGE,Auto Orient
SETUP_DIRECTIONJUDGE_GUIDE2,Determin a orient. da câmara e
SETUP_DIRECTIONJUDGE_GUIDE2_2,guarde
SETUP_DISP,Config visor
SETUP_DISP_09,9
SETUP_DISP_12,12
SETUP_DISP_16,16
SETUP_DISP_20,20
SETUP_DISP_BRIGHT,Brilho
SETUP_DISP_BRIGHTNESS,Brilho do LCD
SETUP_DISP_BRIGHTNESSSET,Brilho
SETUP_DISP_HISTOGRAMSET,Histograma
SETUP_DISP_IMAGEONLY,Só imagem
SETUP_DISP_INDEX,Config Índice de Imagem
SETUP_DISP_MSG_GRAPH_OFF,Sem gráfico mostrado
SETUP_DISP_MSG_GRAPH_ON,Mostra brilho da imagem como gráfico
SETUP_DISP_MSG_ICON,Mostra só os botões de operação
SETUP_DISP_MSG_IMAGE,Mostra só a imagem
SETUP_DISP_MSG_INFO,Mostra os botões de operação e info
SETUP_DISP_MSG_LIGHT_BRIGHT,Define o ecrã para maior brilho
SETUP_DISP_MSG_LIGHT_NORMAL,Define o ecrã para brilho normal
SETUP_DISP_MSG_THUMBNAIL_09,Visualiz índice de 9 imagens
SETUP_DISP_MSG_THUMBNAIL_12,Visualiz índice de 12 imagens
SETUP_DISP_MSG_THUMBNAIL_16,Visualiz índice de 16 imagens
SETUP_DISP_MSG_THUMBNAIL_20,Visualiz índice de 20 imagens
SETUP_DISP_MSG_WIDEZOOMSET_OFF,Visualizar imagens no modo original
SETUP_DISP_MSG_WIDEZOOMSET_ON,Visual imag em todo o tamanho do ecrã
SETUP_DISP_OFF,Deslig
SETUP_DISP_ON,Ligado
SETUP_DISP_OPT,Número de imagens
SETUP_DISP_PLAY,Config Visual Ecrã de Reprodução
SETUP_DISP_SHOOT,Config Visual Ecrã de Filmagem
SETUP_DISP_WIDEZOOMSET,Zoom amp
SETUP_EXPANDEDFOUCS_GUIDE2,Ampliar centro durante foco
SETUP_EXPANDEDFOUCS_GUIDE2_2,manual
SETUP_EZOOM_GUIDE2,Definições de zoom digital
SETUP_EZOOM_GUIDE2_2,
SETUP_FLASHSYNCHRO_GUIDE2,Seleccionar o tempo de flash
SETUP_FLASHSYNCHRO_GUIDE2_2,
SETUP_FORMAT,Formatar
SETUP_FUNCTIONGUIDE,Guia Função
SETUP_FUNCTIONGUIDE_GUIDE2,Definições do guia de função
SETUP_FUNCTIONGUIDE_GUIDE2_2,
SETUP_GRIDLINE,Linha Grelha
SETUP_GRIDLINE_GUIDE2,Directrizes para compor fotos
SETUP_GRIDLINE_GUIDE2_2,
SETUP_HOUSING,Caixa
